Type: Filter
Name: DV-EM-Cy5.csv
wavelength,transmision
533.347322,0.015303
533.462639,0.013765
533.577955,0.013470
533.693272,0.013974
533.808588,0.014269
533.923905,0.013825
534.039221,0.012474
534.154537,0.013165
534.269854,0.011767
534.385170,0.013186
534.500487,0.013607
534.615803,0.015460
534.731120,0.015540
534.846436,0.015076
534.961752,0.015476
535.077069,0.015915
535.192385,0.015637
535.307702,0.015392
535.423018,0.015584
535.538335,0.016660
535.653651,0.015602
535.768967,0.014495
535.884284,0.012978
535.999600,0.013539
536.114917,0.014372
536.230233,0.013627
536.345549,0.012988
536.460866,0.012705
536.576182,0.013350
536.691499,0.014022
536.806815,0.012444
536.922132,0.012479
537.037448,0.011415
537.152764,0.009486
537.268081,0.009557
537.383397,0.010426
537.498714,0.009837
537.614030,0.009537
537.729347,0.009912
537.844663,0.010146
537.959979,0.010143
538.075296,0.009869
538.190612,0.008828
538.305929,0.009392
538.421245,0.011065
538.536562,0.010812
538.651878,0.010402
538.767194,0.010340
538.882511,0.009653
538.997827,0.010035
539.113144,0.010148
539.228460,0.011071
539.343777,0.011489
539.459093,0.008602
539.574409,0.008434
539.689726,0.009785
539.805042,0.011027
539.920359,0.012789
540.035675,0.013986
540.150992,0.017391
540.266308,0.018224
540.381624,0.018915
540.496941,0.020730
540.612257,0.021947
540.727574,0.021897
540.842890,0.021423
540.958206,0.022027
541.073523,0.022561
541.188839,0.023131
541.304156,0.022620
541.419472,0.022313
541.534789,0.022539
541.650105,0.022112
541.765421,0.021011
541.880738,0.021895
541.996054,0.021987
542.111371,0.022145
542.226687,0.022258
542.342004,0.023126
542.457320,0.022304
542.572636,0.020381
542.687953,0.020836
542.803269,0.021359
542.918586,0.021117
543.033902,0.021821
543.149219,0.021613
543.264535,0.021968
543.379851,0.021866
543.495168,0.021411
543.610484,0.020753
543.725801,0.018378
543.841117,0.017978
543.956434,0.017831
544.071750,0.016816
544.187066,0.017047
544.302383,0.015537
544.417699,0.014975
544.533016,0.013567
544.648332,0.014690
544.763648,0.016115
544.878965,0.015003
544.994281,0.013865
545.109598,0.013450
545.224914,0.013618
545.340231,0.016234
545.455547,0.016925
545.570863,0.016492
545.686180,0.017194
545.801496,0.016201
545.916813,0.014542
546.032129,0.014836
546.147446,0.014457
546.262762,0.013536
546.378078,0.012375
546.493395,0.012698
546.608711,0.013868
546.724028,0.014025
546.839344,0.013924
546.954661,0.013333
547.069977,0.013874
547.185293,0.012984
547.300610,0.011424
547.415926,0.012228
547.531243,0.012852
547.646559,0.014940
547.761876,0.015294
547.877192,0.016003
547.992508,0.016660
548.107825,0.016200
548.223141,0.014957
548.338458,0.015419
548.453774,0.018030
548.569090,0.018603
548.684407,0.018049
548.799723,0.019289
548.915040,0.019531
549.030356,0.018502
549.145673,0.016210
549.260989,0.014664
549.376305,0.013877
549.491622,0.013001
549.606938,0.013501
