## Type: filter
## Name: ET402/15x
wavelength,transmission
652.00	2.7009400582756E-7
653.00	2.6318900836486E-7
654.00	2.5070499987123E-7
655.00	3.2692500440135E-7
656.00	3.1436599101653E-7
657.00	3.5307800771989E-7
658.00	5.0329197165411E-7
659.00	5.9356102610764E-7
660.00	9.7661404652172E-7
661.00	2.0103000224481E-6
662.00	5.2930699894205E-6
663.00	8.5028195826453E-6
664.00	3.8682301237714E-6
665.00	1.5619200439687E-6
666.00	8.7598499476371E-7
667.00	5.7167198974639E-7
668.00	4.1631599856373E-7
669.00	2.7282499104331E-7
670.00	3.6498198596746E-7
671.00	2.6739201075543E-7
672.00	2.2174600644576E-7
673.00	2.7254699830337E-7
674.00	2.2548199751782E-7
675.00	3.5071300885647E-7
676.00	2.8418298825272E-7
677.00	2.9606098905788E-7
678.00	3.2497899837836E-7
679.00	4.8109001227203E-7
680.00	2.8450000399971E-7
681.00	2.4210899596255E-7
682.00	2.175639934876E-7
683.00	2.8087399073229E-7
684.00	1.6006799796742E-7
685.00	2.052709930922E-7
686.00	2.2985800285369E-7
687.00	2.8158899567643E-7
688.00	1.5190200031157E-7
689.00	1.4263399350511E-7
690.00	1.8956200165121E-7
691.00	3.1964898994374E-7
692.00	1.7386300044109E-7
693.00	1.5201399605758E-7
694.00	2.5924001079147E-7
695.00	2.4956099764495E-7
696.00	1.5841899880797E-7
697.00	1.615249942688E-7
698.00	2.5569599415576E-7
699.00	3.0331099765135E-7
700.00	2.4123400521603E-7
701.00	1.5524699392699E-7
702.00	3.5709899748326E-7
703.00	2.4977100565593E-7
704.00	2.0883599916033E-7
705.00	1.7929799867034E-7
706.00	2.6420300969221E-7
707.00	2.1225099544608E-7
708.00	2.1683999307243E-7
709.00	6.6639103124544E-8
710.00	2.7065200924881E-7
711.00	2.7740099994844E-7
712.00	1.5492599914069E-7
713.00	1.900710060454E-7
714.00	2.8385301220624E-7
715.00	2.4052300773292E-7
716.00	3.0623098723481E-7
717.00	2.2927000031814E-7
718.00	4.6625200411654E-7
719.00	2.9696201409024E-7
720.00	4.116990055536E-7
721.00	2.5112899493251E-7
722.00	5.0000102191916E-7
723.00	3.3126499943137E-7
724.00	4.5213801058708E-7
725.00	3.9097000126276E-7
726.00	3.5098099715469E-7
727.00	3.7584601386698E-7
728.00	1.8572299609332E-7
729.00	3.4733199072434E-7
730.00	3.3207899718946E-7
731.00	4.976129730494E-7
732.00	3.6165801020616E-7
733.00	3.0961498964643E-7
734.00	2.5322299279651E-7
735.00	5.0305601462242E-7
736.00	5.0731097189782E-7
737.00	3.7873701330682E-7
738.00	2.3616199484877E-7
739.00	4.3894499413E-7
740.00	5.2269200523369E-7
741.00	6.0833298221041E-7
742.00	2.5895201360981E-7
743.00	3.0336499889927E-7
744.00	3.0032899189791E-7
745.00	5.0362302772555E-7
746.00	4.4213899741408E-7
747.00	4.2240500874868E-7
748.00	1.6577300243625E-7
749.00	3.2715598763389E-7
750.00	3.6749901255462E-7
751.00	3.8022099602131E-7
752.00	5.8337800368236E-8
753.00	3.3769899232539E-7
754.00	3.6735801245413E-7
755.00	3.5782198892775E-7
756.00	3.3818599831648E-7
757.00	1.9746299528833E-7
758.00	3.5604600157058E-7
759.00	1.4466399989033E-7
760.00	3.3381999742232E-7
761.00	5.7799400110525E-7
762.00	3.4555299066596E-7
763.00	2.9317999405976E-7
764.00	3.5373298601371E-7
765.00	4.7331500496739E-8
766.00	3.2512900816073E-7
767.00	7.8575402540082E-7
768.00	1.9725500521872E-7
769.00	3.8797500678811E-7
770.00	9.9999999392253E-9
771.00	3.8272199276435E-7
772.00	2.8799999540752E-7
773.00	6.5432101337137E-7
774.00	3.2133800687006E-7
775.00	5.696030029867E-7
776.00	4.913330258205E-7
777.00	9.9999999392253E-9
778.00	5.9998200185873E-7
779.00	5.572269969889E-7
780.00	9.9999999392253E-9
781.00	4.47897008371E-7
782.00	5.6950500493258E-7
783.00	6.9164997285043E-7
784.00	3.4216699873468E-7
785.00	1.5559500354811E-7
786.00	2.3754300570999E-7
787.00	1.8710200322403E-7
788.00	2.3278799687887E-7
789.00	3.9641001592372E-9
790.00	1.4451200058829E-7
791.00	8.3126298022762E-7
792.00	1.0270599659634E-6
793.00	2.1195800670171E-8
794.00	3.5289198763166E-7
795.00	2.4991700797727E-7
796.00	2.1927199611582E-7
797.00	3.1127001420828E-7
798.00	5.900259907321E-7
799.00	9.090949788515E-7
800.00	9.9999999392253E-9
801.00	9.9999999392253E-9
802.00	9.9999999392253E-9
803.00	9.9999999392253E-9
804.00	9.9999999392253E-9
805.00	9.9999999392253E-9
806.00	9.9999999392253E-9
807.00	9.9999999392253E-9
808.00	1.4664999525849E-6
809.00	2.7079698838861E-7
810.00	9.9999999392253E-9
811.00	9.9999999392253E-9
812.00	5.8084998499908E-7
813.00	5.5163301482253E-8
814.00	2.1554699287663E-6
815.00	9.9999999392253E-9
816.00	9.9999999392253E-9
817.00	9.9999999392253E-9
818.00	9.9999999392253E-9
819.00	9.9999999392253E-9
820.00	9.9999999392253E-9
821.00	1.3650300161316E-6
822.00	9.9999999392253E-9
823.00	9.9999999392253E-9
824.00	1.6397599438278E-6
825.00	2.7229300485487E-6
826.00	1.4513899486701E-6
827.00	2.0131899418629E-6
828.00	3.0802999617663E-7
829.00	9.9999999392253E-9
830.00	9.9999999392253E-9
831.00	9.9999999392253E-9
832.00	9.9999999392253E-9
833.00	9.9999999392253E-9
834.00	9.9999999392253E-9
835.00	2.135769960887E-7
836.00	9.9999999392253E-9
837.00	9.9999999392253E-9
838.00	9.9999999392253E-9
839.00	9.9999999392253E-9
840.00	1.3596999792753E-7
841.00	2.0776799658506E-7
842.00	9.9999999392253E-9
843.00	9.9999999392253E-9
844.00	1.4383900293069E-7
845.00	9.9999999392253E-9
846.00	2.3803599447092E-7
847.00	5.5946202337509E-7
848.00	9.9999999392253E-9
849.00	1.599849952072E-6
850.00	9.8693294603436E-7
851.00	9.9999999392253E-9
852.00	9.9999999392253E-9
853.00	8.269009867945E-7
854.00	9.9999999392253E-9
855.00	9.9999999392253E-9
856.00	9.9999999392253E-9
857.00	9.9999999392253E-9
858.00	9.9999999392253E-9
859.00	9.9999999392253E-9
860.00	9.9999999392253E-9
861.00	1.497050021726E-7
862.00	9.9999999392253E-9
863.00	9.9999999392253E-9
864.00	9.9999999392253E-9
865.00	9.9999999392253E-9
866.00	9.9999999392253E-9
867.00	9.9999999392253E-9
868.00	9.9999999392253E-9
869.00	9.9999999392253E-9
870.00	9.9999999392253E-9
871.00	9.9999999392253E-9
872.00	9.9999999392253E-9
873.00	9.9999999392253E-9
874.00	9.9999999392253E-9
875.00	9.9999999392253E-9
876.00	9.9999999392253E-9
877.00	9.9999999392253E-9
878.00	9.9999999392253E-9
879.00	9.9999999392253E-9
880.00	9.9999999392253E-9
881.00	9.9999999392253E-9
882.00	9.9999999392253E-9
883.00	7.3031699798776E-8
884.00	9.9999999392253E-9
885.00	1.1218800182178E-6
886.00	9.9999999392253E-9
887.00	9.9999999392253E-9
888.00	9.9999999392253E-9
889.00	9.9999999392253E-9
890.00	9.9999999392253E-9
891.00	9.9999999392253E-9
892.00	9.9999999392253E-9
893.00	9.9999999392253E-9
894.00	9.9999999392253E-9
895.00	9.9999999392253E-9
896.00	9.9999999392253E-9
897.00	9.9999999392253E-9
898.00	9.9999999392253E-9
899.00	9.9999999392253E-9
900.00	9.9999999392253E-9
901.00	9.9999999392253E-9
902.00	1.4195200037648E-6
903.00	9.9999999392253E-9
904.00	9.9999999392253E-9
905.00	9.9999999392253E-9
906.00	2.6774699790622E-7
907.00	8.3391199723337E-7
908.00	9.9999999392253E-9
909.00	9.9999999392253E-9
910.00	6.419959959203E-7
911.00	9.1907401156277E-7
912.00	9.9999999392253E-9
913.00	9.9999999392253E-9
914.00	9.9999999392253E-9
915.00	9.9999999392253E-9
916.00	3.567039925656E-7
917.00	9.9999999392253E-9
918.00	9.9999999392253E-9
919.00	9.9999999392253E-9
920.00	9.9999999392253E-9
921.00	9.9999999392253E-9
922.00	9.9999999392253E-9
923.00	9.9999999392253E-9
924.00	9.9999999392253E-9
925.00	9.9999999392253E-9
926.00	9.9999999392253E-9
927.00	9.9999999392253E-9
928.00	9.9999999392253E-9
929.00	9.9999999392253E-9
930.00	9.9999999392253E-9
931.00	9.9999999392253E-9
932.00	9.9999999392253E-9
933.00	2.1303199559952E-7
934.00	9.9999999392253E-9
935.00	9.9999999392253E-9
936.00	9.9999999392253E-9
937.00	9.9999999392253E-9
938.00	9.9999999392253E-9
939.00	9.9999999392253E-9
940.00	2.1628800084272E-7
941.00	9.9999999392253E-9
942.00	9.9999999392253E-9
943.00	9.9999999392253E-9
944.00	9.9999999392253E-9
945.00	9.9999999392253E-9
946.00	9.9999999392253E-9
947.00	9.9999999392253E-9
948.00	5.469040047501E-7
949.00	9.9999999392253E-9
950.00	9.9999999392253E-9
951.00	9.9999999392253E-9
952.00	6.7060099695482E-8
953.00	1.0806500085891E-6
954.00	3.8511899447258E-7
955.00	9.9999999392253E-9
956.00	9.9999999392253E-9
957.00	9.9999999392253E-9
958.00	9.9999999392253E-9
959.00	1.5504000430155E-6
960.00	5.2666098326881E-7
961.00	9.9999999392253E-9
962.00	7.1306499194179E-7
963.00	9.9999999392253E-9
964.00	9.9999999392253E-9
965.00	9.9999999392253E-9
966.00	9.9999999392253E-9
967.00	9.9999999392253E-9
968.00	9.9999999392253E-9
969.00	7.8760301391867E-8
970.00	9.9999999392253E-9
971.00	2.8167099230814E-7
972.00	9.9999999392253E-9
973.00	9.9999999392253E-9
974.00	9.9999999392253E-9
975.00	2.3718500585801E-7
976.00	9.9999999392253E-9
977.00	9.9999999392253E-9
978.00	9.9999999392253E-9
979.00	1.8704899673594E-7
980.00	9.9999999392253E-9
981.00	9.9999999392253E-9
982.00	1.077809997696E-6
983.00	7.5511400154937E-7
984.00	9.9999999392253E-9
985.00	3.7004900832471E-7
986.00	1.6724899865039E-7
987.00	9.9999999392253E-9
988.00	2.1695400391764E-6
989.00	3.2253499284707E-6
990.00	8.9882701104216E-7
991.00	2.1916300738667E-6
992.00	1.979590024348E-6
993.00	1.6171300387668E-7
994.00	9.9999999392253E-9
995.00	2.0981099169148E-6
996.00	9.9999999392253E-9
997.00	9.9999999392253E-9
998.00	9.9999999392253E-9
999.00	9.9999999392253E-9
1000.00	8.6785701114422E-7
1001.00	9.9999999392253E-9
1002.00	3.5247501273261E-7
1003.00	9.9999999392253E-9
1004.00	9.2836398835061E-7
1005.00	4.3902500124204E-7
1006.00	1.8330099464947E-6
1007.00	6.4675600697228E-7
1008.00	2.2571800855076E-6
1009.00	1.9876699752785E-6
1010.00	1.090940031645E-6
1011.00	2.4523299089196E-6
1012.00	2.8083800316381E-6
1013.00	4.3540799197217E-6
1014.00	5.0755697884597E-6
1015.00	5.1445299504849E-6
1016.00	8.8750402937876E-6
1017.00	1.0029300028691E-5
1018.00	1.217760018335E-5
1019.00	1.7498899978818E-5
1020.00	2.3345099180005E-5
1021.00	3.2836298487382E-5
1022.00	4.6341399865923E-5
1023.00	6.6853499447461E-5
1024.00	9.5955700089689E-5
1025.00	0.00013557200145442
1026.00	0.00019552100275178
1027.00	0.00027016398962587
1028.00	0.00036114201066084
1029.00	0.00044710701331496
1030.00	0.00052017602138221
1031.00	0.00057299999753013
1032.00	0.00061666499823332
1033.00	0.00064595101866871
1034.00	0.00068661599652842
1035.00	0.00073782698018476
1036.00	0.00080379797145724
1037.00	0.00090263102902099
1038.00	0.0010332299862057
1039.00	0.0012209799606353
1040.00	0.0014829400461167
1041.00	0.0018372499616817
1042.00	0.0023692299146205
1043.00	0.0031746900640428
1044.00	0.0043920301832259
1045.00	0.0064957798458636
1046.00	0.010057800449431
1047.00	0.016314700245857
1048.00	0.028905799612403
1049.00	0.057471100240946
1050.00	0.13321200013161
1051.00	0.34658798575401
1052.00	0.73191201686859
1053.00	0.73802697658539
1054.00	0.4293270111084
1055.00	0.27515399456024
1056.00	0.21038599312305
1057.00	0.18206200003624
1058.00	0.17512500286102
1059.00	0.17979900538921
1060.00	0.19523400068283
1061.00	0.23187999427319
1062.00	0.29091599583626
1063.00	0.3495480120182
1064.00	0.41350099444389
1065.00	0.49898698925972
1066.00	0.57585000991821
1067.00	0.56760197877884
1068.00	0.54491102695465
1069.00	0.52846300601959
1070.00	0.48443400859833
1071.00	0.44037199020386
1072.00	0.44778999686241
1073.00	0.46085000038147
1074.00	0.45872500538826
1075.00	0.49769300222397
1076.00	0.57700997591019
1077.00	0.62228500843048
1078.00	0.70568400621414
1079.00	0.81657302379608
1080.00	0.85783499479294
1081.00	0.88102400302887
1082.00	0.81944900751114
1083.00	0.72475099563599
1084.00	0.63496398925781
1085.00	0.51624798774719
1086.00	0.45102900266647
1087.00	0.39169898629189
1088.00	0.32827800512314
1089.00	0.31747001409531
1090.00	0.28110900521278
1091.00	0.26573300361633
1092.00	0.27373200654984
1093.00	0.25298801064491
1094.00	0.27783000469208
1095.00	0.27941000461578
1096.00	0.2883859872818
1097.00	0.33382201194763
1098.00	0.32643499970436
1099.00	0.3940150141716
1100.00	0.41538000106812
1101.00	0.45647600293159
1102.00	0.50107300281525
1103.00	0.5254499912262
1104.00	0.57398897409439
1105.00	0.58581399917603
1106.00	0.57939398288727
1107.00	0.59968101978302
1108.00	0.56035298109055
1109.00	0.5619689822197
1110.00	0.53670102357864
1111.00	0.52130597829819
1112.00	0.51150500774384
1113.00	0.50201600790024
1114.00	0.51476800441742
1115.00	0.514957010746
1116.00	0.53184700012207
1117.00	0.55013501644135
1118.00	0.58096200227737
1119.00	0.62262398004532
1120.00	0.6408029794693
1121.00	0.70574802160263
1122.00	0.70424801111221
1123.00	0.7651270031929
1124.00	0.76148498058319
1125.00	0.7705739736557
1126.00	0.74730497598648
1127.00	0.72521597146988
1128.00	0.70258498191833
1129.00	0.62884801626205
1130.00	0.6207150220871
1131.00	0.55169397592545
1132.00	0.53643000125885
1133.00	0.51319199800491
1134.00	0.47448098659515
1135.00	0.48764899373055
1136.00	0.44279998540878
1137.00	0.46923199295998
1138.00	0.45969098806381
1139.00	0.46396899223328
1140.00	0.49131000041962
1141.00	0.48522600531578
1142.00	0.54911702871323
1143.00	0.56231200695038
1144.00	0.59837001562119
1145.00	0.67563700675964
1146.00	0.69686299562454
1147.00	0.77894902229309
1148.00	0.81333899497986
1149.00	0.85245299339294
1150.00	0.89581000804901
1151.00	0.89699602127075
1152.00	0.89673799276352
1153.00	0.86479699611664
1154.00	0.8328549861908
1155.00	0.77701598405838
1156.00	0.73193299770355
1157.00	0.69946801662445
1158.00	0.64209997653961
1159.00	0.61143100261688
1160.00	0.58950799703598
1161.00	0.54386699199677
1162.00	0.54558402299881
1163.00	0.54153001308441
1164.00	0.51717299222946
1165.00	0.53029799461365
1166.00	0.54815500974655
1167.00	0.53794097900391
1168.00	0.56419801712036
1169.00	0.60632699728012
1170.00	0.62265598773956
1171.00	0.65715199708939
1172.00	0.7127919793129
1173.00	0.74861299991608
1174.00	0.78945100307465
1175.00	0.84456902742386
1176.00	0.88560599088669
1177.00	0.90375798940659
1178.00	0.93263399600983
1179.00	0.93888998031616
1180.00	0.92654901742935
1181.00	0.91574400663376
1182.00	0.8699169754982
1183.00	0.82459598779678
1184.00	0.79689598083496
1185.00	0.77203702926636
1186.00	0.72586297988892
1187.00	0.67470097541809
1188.00	0.65047097206116
1189.00	0.65074598789215
1190.00	0.64234697818756
1191.00	0.59920102357864
1192.00	0.58143901824951
1193.00	0.5980190038681
1194.00	0.622642993927
1195.00	0.62814700603485
1196.00	0.61955398321152
1197.00	0.62064701318741
1198.00	0.64878499507904
1199.00	0.68683302402496
1200.00	0.72404301166534
