Type: Filter
Name: Chroma ZT405/488/561rpc
wavelength,transmision
493.00,0.0226393006742
493.50,0.028986299410462
494.00,0.035774301737547
494.50,0.049093898385763
495.00,0.062358099967241
495.50,0.089583203196526
496.00,0.11805299669504
496.50,0.16854700446129
497.00,0.21663099527359
497.50,0.2996110022068
498.00,0.36106398701668
498.50,0.4361310005188
499.00,0.49392399191856
499.50,0.54916697740555
500.00,0.62922197580338
500.50,0.69845199584961
501.00,0.78826302289963
501.50,0.85333502292633
502.00,0.88749700784683
502.50,0.91157299280167
503.00,0.91993498802185
503.50,0.92690402269363
504.00,0.93263298273087
504.50,0.93843001127243
505.00,0.94590997695923
505.50,0.95067298412323
506.00,0.95854902267456
506.50,0.96181797981262
507.00,0.96739798784256
507.50,0.970439016819
508.00,0.97321999073029
508.50,0.97341501712799
509.00,0.97143298387527
509.50,0.96780401468277
