Type: Filter
Name: DV-EM-tritc.csv
wavelength,transmision
546.262762,0.014020
546.378078,0.012878
546.493395,0.013179
546.608711,0.014377
546.724028,0.014575
546.839344,0.014577
546.954661,0.014022
547.069977,0.014581
547.185293,0.013761
547.300610,0.012251
547.415926,0.013116
547.531243,0.013775
547.646559,0.015879
547.761876,0.016280
547.877192,0.016953
547.992508,0.017692
548.107825,0.017212
548.223141,0.016008
548.338458,0.016489
548.453774,0.019144
548.569090,0.019738
548.684407,0.019187
548.799723,0.020485
548.915040,0.020755
549.030356,0.019736
549.145673,0.017488
549.260989,0.015972
549.376305,0.015197
549.491622,0.014303
549.606938,0.014792
549.722255,0.014375
549.837571,0.014561
549.952888,0.015394
550.068204,0.014600
550.183520,0.014415
550.298837,0.014137
550.414153,0.013638
550.529470,0.012302
550.644786,0.011753
550.760103,0.012495
550.875419,0.011628
550.990735,0.010618
551.106052,0.009982
551.221368,0.009313
551.336685,0.008562
551.452001,0.008665
551.567318,0.007273
551.682634,0.007354
551.797950,0.008532
551.913267,0.008808
552.028583,0.009790
552.143900,0.010019
552.259216,0.010180
552.374532,0.010368
552.489849,0.010272
552.605165,0.009284
552.720482,0.008593
552.835798,0.009674
552.951115,0.009364
553.066431,0.010567
553.181747,0.011802
553.297064,0.012426
553.412380,0.012907
553.527697,0.013859
553.643013,0.014020
553.758330,0.013109
553.873646,0.013305
553.988962,0.014487
554.104279,0.014896
554.219595,0.014928
554.334912,0.014887
554.450228,0.014932
554.565545,0.014674
554.680861,0.014603
554.796177,0.014422
554.911494,0.013938
555.026810,0.014207
555.142127,0.015837
555.257443,0.015346
555.372760,0.015228
555.488076,0.015417
555.603392,0.015594
555.718709,0.014996
555.834025,0.013607
555.949342,0.013292
556.064658,0.013792
556.179974,0.013488
556.295291,0.014230
556.410607,0.014079
556.525924,0.013305
556.641240,0.012551
556.756557,0.012300
556.871873,0.010772
556.987189,0.010418
557.102506,0.010191
557.217822,0.010447
557.333139,0.009278
557.448455,0.009143
557.563772,0.009494
557.679088,0.008953
557.794404,0.007482
557.909721,0.006961
558.025037,0.007563
558.140354,0.007844
558.255670,0.006099
558.370987,0.005357
558.486303,0.005773
558.601619,0.006107
558.716936,0.005699
558.832252,0.004707
558.947569,0.005233
559.062885,0.005945
559.178202,0.005340
559.293518,0.005326
559.408834,0.004229
559.524151,0.003904
559.639467,0.004825
559.754784,0.005753
559.870100,0.005653
559.985417,0.006203
560.100733,0.004985
560.216049,0.006327
560.331366,0.007612
560.446682,0.008382
560.561999,0.008480
560.677315,0.007632
560.792631,0.008328
560.907948,0.009015
561.023264,0.008538
561.138581,0.009081
561.253897,0.010168
561.369214,0.009745
561.484530,0.009614
561.599846,0.010627
561.715163,0.012123
561.830479,0.012322
561.945796,0.011802
562.061112,0.011601
562.176429,0.011546
562.291745,0.011030
562.407061,0.010802
562.522378,0.011116
562.637694,0.011803
562.753011,0.013235
562.868327,0.010952
562.983644,0.011122
563.098960,0.011643
563.214276,0.012454
563.329593,0.012792
563.444909,0.013416
563.560226,0.014172
563.675542,0.014978
563.790859,0.014884
563.906175,0.015191
564.021491,0.014860
564.136808,0.015852
564.252124,0.015697
564.367441,0.015941
564.482757,0.016514
564.598073,0.016956
564.713390,0.017304
564.828706,0.016548
564.944023,0.015580
565.059339,0.015699
565.174656,0.014093
565.289972,0.013946
565.405288,0.014214
565.520605,0.014279
565.635921,0.012985
565.751238,0.012885
565.866554,0.012651
565.981871,0.014517
566.097187,0.014002
566.212503,0.013203
566.327820,0.012776
566.443136,0.012348
566.558453,0.012555
566.673769,0.013543
566.789086,0.013966
566.904402,0.013950
567.019718,0.013864
567.135035,0.012537
567.250351,0.013358
567.365668,0.013349
567.480984,0.012743
567.596301,0.012639
567.711617,0.013435
567.826933,0.012626
567.942250,0.013018
568.057566,0.013721
568.172883,0.014816
568.288199,0.014193
568.403515,0.012782
568.518832,0.012890
568.634148,0.012346
568.749465,0.013036
568.864781,0.014238
568.980098,0.014707
569.095414,0.015759
569.210730,0.017428
569.326047,0.017163
569.441363,0.017474
569.556680,0.018622
569.671996,0.019623
569.787313,0.019284
569.902629,0.019467
570.017945,0.018874
570.133262,0.019206
570.248578,0.019392
570.363895,0.019199
570.479211,0.019215
570.594528,0.019519
570.709844,0.018971
570.825160,0.019602
570.940477,0.019986
571.055793,0.020282
571.171110,0.020321
571.286426,0.019740
571.401743,0.019823
571.517059,0.020776
571.632375,0.019336
571.747692,0.019312
571.863008,0.019412
571.978325,0.019267
572.093641,0.018654
572.208957,0.018773
572.324274,0.018993
572.439590,0.018981
572.554907,0.017630
572.670223,0.016764
572.785540,0.015990
572.900856,0.015136
573.016172,0.016397
573.131489,0.017084
573.246805,0.016556
573.362122,0.016086
573.477438,0.015714
573.592755,0.015390
573.708071,0.016973
573.823387,0.016596
573.938704,0.015374
574.054020,0.013655
574.169337,0.014340
574.284653,0.014381
574.399970,0.013915
574.515286,0.013548
574.630602,0.015695
574.745919,0.015665
574.861235,0.015670
574.976552,0.016361
575.091868,0.016109
575.207185,0.015918
575.322501,0.016026
575.437817,0.014294
575.553134,0.014019
575.668450,0.014034
575.783767,0.013624
575.899083,0.014683
576.014400,0.013345
576.129716,0.012929
576.245032,0.010283
576.360349,0.008882
576.475665,0.006940
576.590982,0.004728
576.706298,0.001433
576.821614,0.002653
576.936931,0.006441
577.052247,0.010097
577.167564,0.012311
577.282880,0.015101
577.398197,0.015748
577.513513,0.013907
577.628829,0.010611
577.744146,0.005444
577.859462,0.002608
577.974779,0.012951
578.090095,0.024006
578.205412,0.037681
578.320728,0.053346
578.436044,0.071060
578.551361,0.090786
578.666677,0.112799
578.781994,0.137653
578.897310,0.162165
579.012627,0.188649
579.127943,0.217390
579.243259,0.247935
579.358576,0.278807
579.473892,0.310952
579.589209,0.342394
579.704525,0.375264
579.819842,0.408744
579.935158,0.444110
580.050474,0.478534
580.165791,0.516024
580.281107,0.549989
580.396424,0.586117
580.511740,0.620685
580.627056,0.655986
580.742373,0.688407
580.857689,0.719880
580.973006,0.749964
581.088322,0.779666
581.203639,0.807430
581.318955,0.835100
581.434271,0.860179
581.549588,0.881212
581.664904,0.899723
581.780221,0.916171
581.895537,0.932970
582.010854,0.945872
582.126170,0.957982
582.241486,0.966745
582.356803,0.974245
582.472119,0.980598
582.587436,0.985204
582.702752,0.986953
582.818069,0.984746
582.933385,0.989574
583.048701,0.994260
583.164018,0.999903
583.279334,1.005395
583.394651,1.010007
583.509967,1.013819
583.625284,1.018808
583.740600,1.021689
583.855916,1.016343
583.971233,1.014509
584.086549,1.014044
584.201866,1.015819
584.317182,1.017982
584.432498,1.018880
584.547815,1.019053
584.663131,1.018677
584.778448,1.019797
584.893764,1.019341
585.009081,1.019044
585.124397,1.018666
585.239713,1.018574
585.355030,1.017139
585.470346,1.018436
585.585663,1.018973
585.700979,1.020630
585.816296,1.020740
585.931612,1.022510
586.046928,1.018833
586.162245,1.019631
586.277561,1.019489
586.392878,1.020758
586.508194,1.019988
586.623511,1.021686
586.738827,1.021807
586.854143,1.021137
586.969460,1.019927
