Type: filter
Name: Semrock FF01-676/37 Optical Filter
Wavelength (nm), Transmission (0 to 1)
744.0,1.0124e-07
744.2,1.0267e-07
744.4,1.0411e-07
744.6,1.0558e-07
744.8,1.0706e-07
745.0,1.0857e-07
745.2,1.101e-07
745.4,1.1165e-07
745.6,1.1322e-07
745.8,1.1481e-07
746.0,1.1643e-07
746.2,1.1806e-07
746.4,1.1973e-07
746.6,1.2141e-07
746.8,1.2256e-07
747.0,1.2211e-07
747.2,1.2166e-07
747.4,1.2122e-07
747.6,1.2077e-07
747.8,1.2032e-07
748.0,1.1988e-07
748.2,1.1944e-07
748.4,1.19e-07
748.6,1.1856e-07
748.8,1.1812e-07
749.0,1.1769e-07
749.2,1.1726e-07
749.4,1.1682e-07
749.6,1.1639e-07
749.8,1.1596e-07
750.0,1.1554e-07
750.2,1.1511e-07
750.4,1.1469e-07
750.6,1.1426e-07
750.8,1.1384e-07
751.0,1.1342e-07
751.2,1.1301e-07
751.4,1.1259e-07
751.6,1.1218e-07
751.8,1.1093e-07
752.0,1.0941e-07
752.2,1.0791e-07
752.4,1.0643e-07
752.6,1.0497e-07
752.8,1.0352e-07
753.0,1.021e-07
753.2,1.007e-07
753.4,9.9319e-08
753.6,9.7956e-08
753.8,9.6611e-08
754.0,9.5284e-08
754.2,9.3976e-08
754.4,9.2686e-08
754.6,9.1414e-08
754.8,9.0159e-08
755.0,8.8921e-08
755.2,8.77e-08
755.4,8.6496e-08
755.6,8.5309e-08
755.8,8.4138e-08
756.0,8.2983e-08
756.2,8.1843e-08
756.4,8.072e-08
756.6,7.9724e-08
756.8,7.9145e-08
757.0,7.857e-08
757.2,7.7999e-08
757.4,7.7433e-08
757.6,7.687e-08
757.8,7.6312e-08
758.0,7.5758e-08
758.2,7.5207e-08
758.4,7.4661e-08
758.6,7.4119e-08
758.8,7.358e-08
759.0,7.3046e-08
759.2,7.2515e-08
759.4,7.1989e-08
759.6,7.1466e-08
759.8,7.0947e-08
760.0,7.0432e-08
760.2,6.992e-08
760.4,6.9412e-08
760.6,6.8908e-08
760.8,6.8408e-08
761.0,6.7911e-08
761.2,6.7417e-08
761.4,6.6928e-08
761.6,6.7422e-08
761.8,6.8318e-08
762.0,6.9226e-08
762.2,7.0146e-08
762.4,7.1079e-08
762.6,7.2023e-08
762.8,7.298e-08
763.0,7.395e-08
763.2,7.4933e-08
763.4,7.5929e-08
763.6,7.6938e-08
763.8,7.7961e-08
764.0,7.8997e-08
764.2,8.0047e-08
764.4,8.111e-08
764.6,8.2188e-08
764.8,8.3281e-08
765.0,8.4388e-08
765.2,8.5509e-08
765.4,8.6645e-08
765.6,8.7797e-08
765.8,8.8964e-08
766.0,9.0146e-08
766.2,9.1344e-08
766.4,8.9238e-08
766.6,8.6847e-08
766.8,8.4521e-08
767.0,8.2256e-08
767.2,8.0052e-08
767.4,7.7907e-08
767.6,7.582e-08
767.8,7.3788e-08
768.0,7.1811e-08
768.2,6.9887e-08
768.4,6.8015e-08
768.6,6.6193e-08
768.8,6.4419e-08
769.0,6.2693e-08
769.2,6.1013e-08
769.4,5.9379e-08
769.6,5.7788e-08
769.8,5.7868e-08
770.0,5.921e-08
770.2,6.0583e-08
770.4,6.1987e-08
770.6,6.3424e-08
770.8,6.4895e-08
771.0,6.64e-08
771.2,6.7939e-08
771.4,6.9515e-08
771.6,7.1126e-08
771.8,7.2775e-08
772.0,7.4463e-08
772.2,7.6189e-08
772.4,7.7956e-08
772.6,7.9763e-08
772.8,8.1613e-08
773.0,8.3505e-08
773.2,8.4995e-08
773.4,8.6473e-08
773.6,8.7976e-08
773.8,8.9505e-08
774.0,9.1061e-08
774.2,9.2644e-08
774.4,9.4254e-08
774.6,9.5893e-08
774.8,9.756e-08
775.0,9.9255e-08
775.2,1.0098e-07
775.4,1.0274e-07
775.6,1.0435e-07
775.8,1.0587e-07
776.0,1.0742e-07
776.2,1.0899e-07
776.4,1.1058e-07
776.6,1.122e-07
776.8,1.1384e-07
777.0,1.155e-07
777.2,1.1719e-07
777.4,1.1891e-07
777.6,1.2064e-07
777.8,1.2241e-07
778.0,1.2419e-07
778.2,1.2601e-07
778.4,1.2785e-07
778.6,1.2972e-07
778.8,1.3162e-07
779.0,1.3354e-07
779.2,1.3296e-07
779.4,1.2956e-07
779.6,1.2624e-07
779.8,1.23e-07
780.0,1.1985e-07
780.2,1.1677e-07
780.4,1.1378e-07
780.6,1.1086e-07
780.8,1.0802e-07
781.0,1.0525e-07
781.2,1.0256e-07
781.4,9.9927e-08
781.6,9.7366e-08
781.8,9.487e-08
782.0,9.2438e-08
782.2,9.0069e-08
782.4,8.776e-08
782.6,8.5511e-08
782.8,8.4332e-08
783.0,8.5144e-08
783.2,8.5965e-08
783.4,8.6793e-08
783.6,8.7629e-08
783.8,8.8473e-08
784.0,8.9325e-08
784.2,9.0186e-08
784.4,9.1054e-08
784.6,9.1932e-08
784.8,9.2817e-08
785.0,9.3711e-08
785.2,9.4614e-08
785.4,9.5525e-08
785.6,9.6446e-08
785.8,9.7375e-08
786.0,9.8313e-08
786.2,9.926e-08
786.4,1.0e-07
786.6,1.0e-07
786.8,1.0e-07
787.0,1.0e-07
787.2,1.0e-07
787.4,1.0e-07
787.6,1.0e-07
787.8,1.0e-07
788.0,1.0e-07
788.2,1.0e-07
788.4,1.0e-07
788.6,1.0e-07
788.8,1.0e-07
789.0,1.0e-07
789.2,1.0e-07
789.4,1.0e-07
789.6,1.0e-07
789.8,1.0e-07
790.0,1.0e-07
790.2,1.0e-07
790.4,1.0e-07
790.6,1.0e-07
790.8,1.0e-07
791.0,1.0e-07
791.2,1.0e-07
791.4,1.0e-07
791.6,1.0e-07
791.8,1.0e-07
792.0,1.0e-07
792.2,1.0e-07
792.4,1.0e-07
792.6,1.0e-07
792.8,1.0e-07
793.0,1.0e-07
793.2,1.0e-07
793.4,1.0e-07
793.6,1.0039e-07
793.8,1.2171e-07
794.0,1.4757e-07
794.2,1.7892e-07
794.4,2.1693e-07
794.6,2.6301e-07
794.8,3.1888e-07
795.0,3.8662e-07
795.2,3.7681e-07
795.4,3.6724e-07
795.6,3.5792e-07
795.8,3.4883e-07
796.0,3.3998e-07
796.2,3.3134e-07
796.4,3.2734e-07
796.6,3.2613e-07
796.8,3.2493e-07
797.0,3.2374e-07
797.2,3.2254e-07
797.4,3.2136e-07
797.6,3.2017e-07
797.8,3.19e-07
798.0,3.1782e-07
798.2,3.2471e-07
798.4,3.381e-07
798.6,3.5203e-07
798.8,3.6655e-07
799.0,3.8166e-07
799.2,3.9739e-07
799.4,4.1377e-07
799.6,4.3083e-07
799.8,4.4859e-07
800.0,4.596e-07
800.2,4.6419e-07
800.4,4.6882e-07
800.6,4.735e-07
800.8,4.7823e-07
801.0,4.83e-07
801.2,4.8782e-07
801.4,4.9269e-07
801.6,4.9761e-07
801.8,4.865e-07
802.0,4.5948e-07
802.2,4.3397e-07
802.4,4.0987e-07
802.6,3.8711e-07
802.8,3.6562e-07
803.0,3.4531e-07
803.2,3.4108e-07
803.4,3.369e-07
803.6,3.3277e-07
803.8,3.2869e-07
804.0,3.2467e-07
804.2,3.2108e-07
804.4,3.2238e-07
804.6,3.2368e-07
804.8,3.2498e-07
805.0,3.2629e-07
805.2,3.2761e-07
805.4,3.2893e-07
805.6,3.3026e-07
805.8,3.3159e-07
806.0,3.3293e-07
806.2,3.3428e-07
806.4,3.3562e-07
806.6,3.3698e-07
806.8,3.3834e-07
807.0,3.397e-07
807.2,3.4108e-07
807.4,3.4245e-07
807.6,3.4383e-07
807.8,3.4522e-07
808.0,3.4789e-07
808.2,3.5069e-07
808.4,3.5352e-07
808.6,3.5637e-07
808.8,3.5925e-07
809.0,3.6214e-07
809.2,3.6507e-07
809.4,3.6801e-07
809.6,3.7098e-07
809.8,3.7397e-07
810.0,3.7699e-07
810.2,3.8003e-07
810.4,3.8309e-07
810.6,3.8618e-07
810.8,3.8929e-07
811.0,3.9243e-07
811.2,3.956e-07
811.4,3.9879e-07
811.6,4.0039e-07
811.8,4.015e-07
812.0,4.0261e-07
812.2,4.0373e-07
812.4,4.0485e-07
812.6,4.0597e-07
812.8,4.071e-07
813.0,4.0823e-07
813.2,4.0936e-07
813.4,4.105e-07
813.6,4.1163e-07
813.8,4.1278e-07
814.0,4.1392e-07
814.2,4.1507e-07
814.4,4.1622e-07
814.6,4.1737e-07
814.8,4.1853e-07
815.0,4.1969e-07
815.2,4.2017e-07
815.4,4.2023e-07
815.6,4.2029e-07
815.8,4.2036e-07
816.0,4.2042e-07
816.2,4.2048e-07
816.4,4.2054e-07
816.6,4.2061e-07
816.8,4.2067e-07
817.0,4.2073e-07
817.2,4.2079e-07
817.4,4.2086e-07
817.6,4.2092e-07
817.8,4.2098e-07
818.0,4.2104e-07
818.2,4.2111e-07
818.4,4.2117e-07
818.6,4.2123e-07
818.8,4.2166e-07
819.0,4.2247e-07
819.2,4.2327e-07
819.4,4.2408e-07
819.6,4.2489e-07
819.8,4.2571e-07
820.0,4.2652e-07
820.2,4.2734e-07
820.4,4.2815e-07
820.6,4.2897e-07
820.8,4.2979e-07
821.0,4.3062e-07
821.2,4.3144e-07
821.4,4.3226e-07
821.6,4.3309e-07
821.8,4.3392e-07
822.0,4.3475e-07
822.2,4.3558e-07
822.4,4.3586e-07
822.6,4.3521e-07
822.8,4.3456e-07
823.0,4.3391e-07
823.2,4.3326e-07
823.4,4.3261e-07
823.6,4.3196e-07
823.8,4.3132e-07
824.0,4.3067e-07
824.2,4.3003e-07
824.4,4.2938e-07
824.6,4.2874e-07
824.8,4.281e-07
825.0,4.2746e-07
825.2,4.2682e-07
825.4,4.2618e-07
825.6,4.2554e-07
825.8,4.249e-07
826.0,4.2521e-07
826.2,4.283e-07
826.4,4.3141e-07
826.6,4.3454e-07
826.8,4.377e-07
827.0,4.4088e-07
827.2,4.4408e-07
827.4,4.473e-07
827.6,4.5055e-07
827.8,4.5382e-07
828.0,4.5712e-07
828.2,4.6044e-07
828.4,4.6378e-07
828.6,4.6715e-07
828.8,4.7054e-07
829.0,4.7396e-07
829.2,4.774e-07
829.4,4.8087e-07
829.6,4.8394e-07
829.8,4.8474e-07
830.0,4.8554e-07
830.2,4.8634e-07
830.4,4.8715e-07
830.6,4.8795e-07
830.8,4.8876e-07
831.0,4.8956e-07
831.2,4.9037e-07
831.4,4.9118e-07
831.6,4.92e-07
831.8,4.9281e-07
832.0,4.9362e-07
832.2,4.9444e-07
832.4,4.9526e-07
832.6,4.9607e-07
832.8,4.9689e-07
833.0,4.9772e-07
833.2,4.9845e-07
833.4,4.9775e-07
833.6,4.9706e-07
833.8,4.9637e-07
834.0,4.9568e-07
834.2,4.95e-07
834.4,4.9431e-07
834.6,4.9362e-07
834.8,4.9294e-07
835.0,4.9225e-07
835.2,4.9157e-07
835.4,4.9089e-07
835.6,4.902e-07
835.8,4.8952e-07
836.0,4.8884e-07
836.2,4.8816e-07
836.4,4.8749e-07
836.6,4.8681e-07
836.8,4.8613e-07
837.0,4.8026e-07
837.2,4.7434e-07
837.4,4.6848e-07
837.6,4.627e-07
837.8,4.5699e-07
838.0,4.5134e-07
838.2,4.4577e-07
838.4,4.4027e-07
838.6,4.3484e-07
838.8,4.2947e-07
839.0,4.2417e-07
839.2,4.1893e-07
839.4,4.1376e-07
839.6,4.0865e-07
839.8,4.0361e-07
840.0,3.9862e-07
840.2,3.937e-07
840.4,3.8884e-07
840.6,3.846e-07
840.8,3.8047e-07
841.0,3.7638e-07
841.2,3.7233e-07
841.4,3.6833e-07
841.6,3.6437e-07
841.8,3.6045e-07
842.0,3.5658e-07
842.2,3.5274e-07
842.4,3.4895e-07
842.6,3.452e-07
842.8,3.4149e-07
843.0,3.3782e-07
843.2,3.3418e-07
843.4,3.3059e-07
843.6,3.2704e-07
843.8,3.2352e-07
844.0,3.2004e-07
844.2,3.1493e-07
844.4,3.0958e-07
844.6,3.0433e-07
844.8,2.9916e-07
845.0,2.9409e-07
845.2,2.891e-07
845.4,2.8419e-07
845.6,2.7937e-07
845.8,2.7462e-07
846.0,2.6996e-07
846.2,2.6538e-07
846.4,2.6088e-07
846.6,2.5645e-07
846.8,2.521e-07
847.0,2.4782e-07
847.2,2.4361e-07
847.4,2.3948e-07
847.6,2.3541e-07
847.8,2.3447e-07
848.0,2.3437e-07
848.2,2.3426e-07
848.4,2.3416e-07
848.6,2.3406e-07
848.8,2.3396e-07
849.0,2.3386e-07
849.2,2.3376e-07
849.4,2.3365e-07
849.6,2.3355e-07
849.8,2.3345e-07
850.0,2.3335e-07
850.2,2.3325e-07
850.4,2.3314e-07
850.6,2.3304e-07
850.8,2.3294e-07
851.0,2.3284e-07
851.2,2.3274e-07
851.4,2.3169e-07
851.6,2.3032e-07
851.8,2.2896e-07
852.0,2.2761e-07
852.2,2.2626e-07
852.4,2.2493e-07
852.6,2.236e-07
852.8,2.2227e-07
853.0,2.2096e-07
853.2,2.1965e-07
853.4,2.1835e-07
853.6,2.1706e-07
853.8,2.1578e-07
854.0,2.145e-07
854.2,2.1324e-07
854.4,2.1198e-07
854.6,2.1072e-07
854.8,2.0948e-07
855.0,2.0854e-07
855.2,2.0773e-07
855.4,2.0693e-07
855.6,2.0613e-07
855.8,2.0534e-07
856.0,2.0455e-07
856.2,2.0376e-07
856.4,2.0297e-07
856.6,2.0219e-07
856.8,2.0141e-07
857.0,2.0063e-07
857.2,1.9985e-07
857.4,1.9908e-07
857.6,1.9832e-07
857.8,1.9755e-07
858.0,1.9679e-07
858.2,1.9603e-07
858.4,1.9527e-07
858.6,1.9488e-07
858.8,1.9465e-07
859.0,1.9443e-07
859.2,1.9421e-07
859.4,1.9398e-07
859.6,1.9376e-07
859.8,1.9354e-07
860.0,1.9332e-07
860.2,1.9309e-07
860.4,1.9287e-07
860.6,1.9265e-07
860.8,1.9243e-07
861.0,1.9221e-07
861.2,1.9199e-07
861.4,1.9177e-07
861.6,1.9155e-07
861.8,1.9133e-07
862.0,1.9111e-07
862.2,1.8915e-07
862.4,1.8633e-07
862.6,1.8355e-07
862.8,1.8081e-07
863.0,1.7811e-07
863.2,1.7545e-07
863.4,1.7283e-07
863.6,1.7025e-07
863.8,1.6771e-07
864.0,1.6521e-07
864.2,1.6274e-07
864.4,1.6032e-07
864.6,1.5792e-07
864.8,1.5557e-07
865.0,1.5324e-07
865.2,1.5096e-07
865.4,1.4871e-07
865.6,1.4649e-07
865.8,1.4748e-07
866.0,1.5022e-07
866.2,1.5302e-07
866.4,1.5587e-07
866.6,1.5877e-07
866.8,1.6173e-07
867.0,1.6474e-07
867.2,1.6781e-07
867.4,1.7094e-07
867.6,1.7412e-07
867.8,1.7737e-07
868.0,1.8067e-07
868.2,1.8222e-07
868.4,1.8379e-07
868.6,1.8537e-07
868.8,1.8696e-07
869.0,1.8856e-07
869.2,1.9018e-07
869.4,1.9118e-07
869.6,1.9113e-07
869.8,1.9108e-07
870.0,1.9103e-07
870.2,1.9098e-07
870.4,1.9093e-07
870.6,1.9088e-07
870.8,1.9083e-07
871.0,1.9078e-07
871.2,1.9073e-07
871.4,1.9068e-07
871.6,1.9063e-07
871.8,1.9058e-07
872.0,1.9053e-07
872.2,1.9048e-07
872.4,1.9043e-07
872.6,1.9038e-07
872.8,1.9033e-07
873.0,1.9026e-07
873.2,1.9015e-07
873.4,1.9003e-07
873.6,1.8991e-07
873.8,1.898e-07
874.0,1.8968e-07
874.2,1.8956e-07
874.4,1.8945e-07
874.6,1.8933e-07
874.8,1.8921e-07
875.0,1.891e-07
875.2,1.8898e-07
875.4,1.8886e-07
875.6,1.8875e-07
875.8,1.8863e-07
876.0,1.8852e-07
876.2,1.884e-07
876.4,1.8828e-07
876.6,1.887e-07
876.8,1.9098e-07
877.0,1.9329e-07
877.2,1.9563e-07
877.4,1.9799e-07
877.6,2.0039e-07
877.8,2.0281e-07
878.0,2.0526e-07
878.2,2.0774e-07
878.4,2.1025e-07
878.6,2.128e-07
878.8,2.1537e-07
879.0,2.1797e-07
879.2,2.2061e-07
879.4,2.2327e-07
879.6,2.2597e-07
879.8,2.2871e-07
880.0,2.3147e-07
880.2,2.3366e-07
880.4,2.3276e-07
880.6,2.3187e-07
880.8,2.3098e-07
881.0,2.3009e-07
881.2,2.2921e-07
881.4,2.2833e-07
881.6,2.2745e-07
881.8,2.2658e-07
882.0,2.2571e-07
882.2,2.2484e-07
882.4,2.2398e-07
882.6,2.2312e-07
882.8,2.2226e-07
883.0,2.2141e-07
883.2,2.2056e-07
883.4,2.1971e-07
883.6,2.1887e-07
883.8,2.1856e-07
884.0,2.2243e-07
884.2,2.2637e-07
884.4,2.3038e-07
884.6,2.3446e-07
884.8,2.3861e-07
885.0,2.4283e-07
885.2,2.4713e-07
885.4,2.5151e-07
885.6,2.5596e-07
885.8,2.6049e-07
886.0,2.651e-07
886.2,2.698e-07
886.4,2.7457e-07
886.6,2.7944e-07
886.8,2.8438e-07
887.0,2.8942e-07
887.2,2.9454e-07
887.4,2.9975e-07
887.6,3.0491e-07
887.8,3.1017e-07
888.0,3.1552e-07
888.2,3.2096e-07
888.4,3.2649e-07
888.6,3.3212e-07
888.8,3.3785e-07
889.0,3.4367e-07
889.2,3.496e-07
889.4,3.5562e-07
889.6,3.6175e-07
889.8,3.6799e-07
890.0,3.7433e-07
890.2,3.8079e-07
890.4,3.8735e-07
890.6,3.9403e-07
890.8,4.0082e-07
891.0,4.0759e-07
891.2,4.1127e-07
891.4,4.1499e-07
891.6,4.1875e-07
891.8,4.2254e-07
892.0,4.2636e-07
892.2,4.3022e-07
892.4,4.3411e-07
892.6,4.3803e-07
892.8,4.42e-07
893.0,4.46e-07
893.2,4.5003e-07
893.4,4.541e-07
893.6,4.5821e-07
893.8,4.6236e-07
894.0,4.6654e-07
894.2,4.7076e-07
894.4,4.7502e-07
894.6,4.7933e-07
894.8,4.8441e-07
895.0,4.8954e-07
895.2,4.9472e-07
895.4,4.9996e-07
895.6,5.0525e-07
895.8,5.106e-07
896.0,5.1601e-07
896.2,5.2148e-07
896.4,5.27e-07
896.6,5.3258e-07
896.8,5.3822e-07
897.0,5.4392e-07
897.2,5.4968e-07
897.4,5.555e-07
897.6,5.6138e-07
897.8,5.6733e-07
898.0,5.7334e-07
898.2,5.7936e-07
898.4,5.8057e-07
898.6,5.8178e-07
898.8,5.8299e-07
899.0,5.842e-07
899.2,5.8542e-07
899.4,5.8664e-07
899.6,5.8786e-07
899.8,5.8908e-07
900.0,5.9031e-07
900.2,5.9154e-07
900.4,5.9277e-07
900.6,5.9401e-07
900.8,5.9525e-07
901.0,5.9648e-07
901.2,5.9773e-07
901.4,5.9897e-07
901.6,6.0022e-07
901.8,6.0145e-07
902.0,5.978e-07
902.2,5.9418e-07
902.4,5.9058e-07
902.6,5.87e-07
902.8,5.8345e-07
903.0,5.7991e-07
903.2,5.764e-07
903.4,5.7291e-07
903.6,5.6944e-07
903.8,5.6599e-07
904.0,5.6256e-07
904.2,5.5915e-07
904.4,5.5577e-07
904.6,5.524e-07
904.8,5.4905e-07
905.0,5.4573e-07
905.2,5.4242e-07
905.4,5.3923e-07
905.6,5.4247e-07
905.8,5.4573e-07
906.0,5.49e-07
906.2,5.523e-07
906.4,5.5562e-07
906.6,5.5895e-07
906.8,5.6231e-07
907.0,5.6569e-07
907.2,5.6908e-07
907.4,5.725e-07
907.6,5.7594e-07
907.8,5.7939e-07
908.0,5.8287e-07
908.2,5.8637e-07
908.4,5.8989e-07
908.6,5.9344e-07
908.8,5.97e-07
909.0,6.0084e-07
909.2,6.1295e-07
909.4,6.2531e-07
909.6,6.3792e-07
909.8,6.5078e-07
910.0,6.639e-07
910.2,6.7728e-07
910.4,6.9094e-07
910.6,7.0487e-07
910.8,7.1908e-07
911.0,7.3358e-07
911.2,7.4837e-07
911.4,7.6346e-07
911.6,7.7885e-07
911.8,7.9455e-07
912.0,8.1057e-07
912.2,8.2691e-07
912.4,8.4359e-07
912.6,8.5899e-07
912.8,8.4714e-07
913.0,8.3546e-07
913.2,8.2393e-07
913.4,8.1257e-07
913.6,8.0136e-07
913.8,7.903e-07
914.0,7.794e-07
914.2,7.6865e-07
914.4,7.5804e-07
914.6,7.4759e-07
914.8,7.3727e-07
915.0,7.271e-07
915.2,7.1707e-07
915.4,7.0718e-07
915.6,6.9742e-07
915.8,6.878e-07
916.0,6.7832e-07
916.2,6.6971e-07
916.4,6.6876e-07
916.6,6.6782e-07
916.8,6.6687e-07
917.0,6.6593e-07
917.2,6.6498e-07
917.4,6.6404e-07
917.6,6.631e-07
917.8,6.6217e-07
918.0,6.6123e-07
918.2,6.6029e-07
918.4,6.5936e-07
918.6,6.5843e-07
918.8,6.5749e-07
919.0,6.5656e-07
919.2,6.5563e-07
919.4,6.5471e-07
919.6,6.5378e-07
919.8,6.5366e-07
920.0,6.5874e-07
920.2,6.6385e-07
920.4,6.6901e-07
920.6,6.742e-07
920.8,6.7944e-07
921.0,6.8472e-07
921.2,6.9003e-07
921.4,6.9539e-07
921.6,7.0079e-07
921.8,7.0623e-07
922.0,7.1172e-07
922.2,7.1725e-07
922.4,7.2282e-07
922.6,7.2843e-07
922.8,7.3409e-07
923.0,7.3979e-07
923.2,7.4553e-07
923.4,7.516e-07
923.6,7.5895e-07
923.8,7.6637e-07
924.0,7.7387e-07
924.2,7.8143e-07
924.4,7.8907e-07
924.6,7.9679e-07
924.8,8.0458e-07
925.0,8.1245e-07
925.2,8.2039e-07
925.4,8.2841e-07
925.6,8.3651e-07
925.8,8.4469e-07
926.0,8.5295e-07
926.2,8.6129e-07
926.4,8.6971e-07
926.6,8.7821e-07
926.8,8.868e-07
927.0,8.9622e-07
927.2,9.0801e-07
927.4,9.1996e-07
927.6,9.3207e-07
927.8,9.4433e-07
928.0,9.5676e-07
928.2,9.6935e-07
928.4,9.8211e-07
928.6,9.9503e-07
928.8,1.0081e-06
929.0,1.0214e-06
929.2,1.0348e-06
929.4,1.0484e-06
929.6,1.0622e-06
929.8,1.0762e-06
930.0,1.0904e-06
930.2,1.1047e-06
930.4,1.1193e-06
930.6,1.1411e-06
930.8,1.1785e-06
931.0,1.2172e-06
931.2,1.2571e-06
931.4,1.2983e-06
931.6,1.3408e-06
931.8,1.3848e-06
932.0,1.4302e-06
932.2,1.497e-06
932.4,1.3372e-06
932.6,1.8824e-06
932.8,1.5224e-06
933.0,1.9663e-06
933.2,2.0319e-06
933.4,2.0892e-06
933.6,2.1579e-06
933.8,2.2909e-06
934.0,1.7992e-06
934.2,2.3029e-06
934.4,2.1734e-06
934.6,1.5844e-06
934.8,1.6756e-06
935.0,2.0051e-06
935.2,1.9038e-06
935.4,2.0025e-06
935.6,2.0627e-06
935.8,1.8391e-06
936.0,1.8777e-06
936.2,2.1023e-06
936.4,2.4721e-06
936.6,2.28e-06
936.8,1.8025e-06
937.0,2.3125e-06
937.2,2.1911e-06
937.4,2.3621e-06
937.6,2.0348e-06
937.8,2.3827e-06
938.0,2.1144e-06
938.2,2.5225e-06
938.4,2.3051e-06
938.6,3.1153e-06
938.8,2.5231e-06
939.0,2.1757e-06
939.2,2.8596e-06
939.4,3.1558e-06
939.6,2.5172e-06
939.8,3.1483e-06
940.0,2.8455e-06
940.2,2.8454e-06
940.4,4.1216e-06
940.6,4.4215e-06
940.8,4.2945e-06
941.0,4.1245e-06
941.2,3.5939e-06
941.4,3.7687e-06
941.6,4.4037e-06
941.8,4.5498e-06
942.0,4.2134e-06
942.2,5.0719e-06
942.4,5.3688e-06
942.6,5.3579e-06
942.8,5.945e-06
943.0,5.8368e-06
943.2,5.0488e-06
943.4,5.777e-06
943.6,6.2294e-06
943.8,6.2702e-06
944.0,6.7404e-06
944.2,7.0127e-06
944.4,6.9454e-06
944.6,7.6318e-06
944.8,7.5387e-06
945.0,8.1732e-06
945.2,8.5134e-06
945.4,9.0135e-06
945.6,8.7858e-06
945.8,9.908e-06
946.0,1.0568e-05
946.2,1.0739e-05
946.4,1.043e-05
946.6,1.084e-05
946.8,1.2106e-05
947.0,1.2751e-05
947.2,1.2496e-05
947.4,1.4716e-05
947.6,1.4032e-05
947.8,1.5998e-05
948.0,1.7057e-05
948.2,1.8539e-05
948.4,1.8127e-05
948.6,2.022e-05
948.8,2.1266e-05
949.0,2.3401e-05
949.2,2.5352e-05
949.4,2.7231e-05
949.6,2.704e-05
949.8,2.8166e-05
950.0,3.0045e-05
950.2,3.2771e-05
950.4,3.5348e-05
950.6,3.8138e-05
950.8,4.0733e-05
951.0,4.4453e-05
951.2,4.9256e-05
951.4,5.1734e-05
951.6,5.6684e-05
951.8,6.0905e-05
952.0,6.9378e-05
952.2,7.2791e-05
952.4,7.9899e-05
952.6,8.661e-05
952.8,9.8928e-05
953.0,1.0819e-04
953.2,1.201e-04
953.4,1.3177e-04
953.6,1.5089e-04
953.8,1.6835e-04
954.0,1.9367e-04
954.2,2.2237e-04
954.4,2.5215e-04
954.6,2.9656e-04
954.8,3.435e-04
955.0,4.0726e-04
955.2,4.8359e-04
955.4,5.8074e-04
955.6,7.1939e-04
955.8,8.8957e-04
956.0,0.00113
956.2,0.00147
956.4,0.00192
956.6,0.00257
956.8,0.00347
957.0,0.0046
957.2,0.00573
957.4,0.00633
957.6,0.00613
957.8,0.00526
958.0,0.00422
958.2,0.00325
958.4,0.00253
958.6,0.002
958.8,0.0016
959.0,0.00132
959.2,0.0011
959.4,9.3225e-04
959.6,7.9699e-04
959.8,7.0703e-04
960.0,6.1946e-04
960.2,5.5234e-04
960.4,4.9347e-04
960.6,4.5003e-04
960.8,4.1265e-04
961.0,3.8103e-04
961.2,3.5308e-04
961.4,3.2545e-04
961.6,2.9804e-04
961.8,2.8507e-04
962.0,2.6538e-04
962.2,2.5112e-04
962.4,2.3703e-04
962.6,2.2666e-04
962.8,2.1744e-04
963.0,2.0977e-04
963.2,2.0001e-04
963.4,1.9605e-04
963.6,1.8701e-04
963.8,1.7885e-04
964.0,1.7512e-04
964.2,1.7052e-04
964.4,1.6439e-04
964.6,1.5969e-04
964.8,1.5552e-04
965.0,1.5385e-04
965.2,1.4991e-04
965.4,1.4739e-04
965.6,1.4614e-04
965.8,1.43e-04
966.0,1.4197e-04
966.2,1.4148e-04
966.4,1.4003e-04
966.6,1.3821e-04
966.8,1.344e-04
967.0,1.3448e-04
967.2,1.3404e-04
967.4,1.3342e-04
967.6,1.3309e-04
967.8,1.3427e-04
968.0,1.3201e-04
968.2,1.2937e-04
968.4,1.3037e-04
968.6,1.3146e-04
968.8,1.2969e-04
969.0,1.3262e-04
969.2,1.3422e-04
969.4,1.3397e-04
969.6,1.3669e-04
969.8,1.3781e-04
970.0,1.3769e-04
970.2,1.3958e-04
970.4,1.4204e-04
970.6,1.4272e-04
970.8,1.4487e-04
971.0,1.4505e-04
971.2,1.4694e-04
971.4,1.5101e-04
971.6,1.5453e-04
971.8,1.5469e-04
972.0,1.5644e-04
972.2,1.639e-04
972.4,1.6299e-04
972.6,1.6812e-04
972.8,1.7087e-04
973.0,1.7867e-04
973.2,1.7937e-04
973.4,1.7963e-04
973.6,1.8509e-04
973.8,1.8989e-04
974.0,1.8953e-04
974.2,2.0022e-04
974.4,2.0589e-04
974.6,2.0799e-04
974.8,2.1483e-04
975.0,2.246e-04
975.2,2.3062e-04
975.4,2.3592e-04
975.6,2.4557e-04
975.8,2.5628e-04
976.0,2.6461e-04
976.2,2.7465e-04
976.4,2.8521e-04
976.6,2.9581e-04
976.8,3.0753e-04
977.0,3.194e-04
977.2,3.3327e-04
977.4,3.5028e-04
977.6,3.6381e-04
977.8,3.8666e-04
978.0,4.0366e-04
978.2,4.1915e-04
978.4,4.4739e-04
978.6,4.6469e-04
978.8,4.8919e-04
979.0,5.2069e-04
979.2,5.4976e-04
979.4,5.8433e-04
