## Type: detector
## Name: Andor Neo 5.5 Megapixel
wavelength,qe
813.9240222173762, 30.067880473187657
816.7165873494362, 29.516360899984363
819.5091524814961, 28.948065065999216
822.3017176135561, 28.386060329807265
825.094282745616, 27.81147339802893
827.8868478776761, 27.24946866183698
830.6794130097361, 26.67697876265637
833.4719781417961, 26.112876993866692
836.264543273856, 25.559260388065667
839.057108405916, 25.020323010448756
841.8854756550537, 24.475417155438308
845.1076661920459, 23.909494885822028
848.3656588461159, 23.339701171409928
851.6236515001859, 22.777097283047198
854.8816441542559, 22.219885764221495
858.1396368083259, 21.6590793323711
861.3976294623959, 21.087488161446664
864.6556221164658, 20.51589699052223
867.9136147705358, 19.94790073262247
871.1716074246058, 19.376309561698037
874.4296000786758, 18.801123477748924
877.6875927327458, 18.23492467636151
880.9455853868158, 17.65973859241239
