## Type: excitation
## Name: Lumencor-mCherry (LED)
wavelength,intensity
369.65194756,0.00317201
369.76145855,0.00389197
369.87097647,0.00167624
369.98050133,0.00488256
370.09003312,0.00316475
370.19957184,0.00367183
370.30911749,0.00304220
370.41867006,0.00367723
370.52822955,0.00325552
370.63779597,0.00382998
370.74736930,0.00322582
370.85694954,0.00378042
370.96653670,0.00312432
371.07613076,0.00371212
371.18573173,0.00308082
371.29533961,0.00369455
371.40495439,0.00305411
371.51457607,0.00365946
371.62420464,0.00303171
371.73384011,0.00344265
371.84348247,0.00291965
371.95313172,0.00357923
372.06278786,0.00274887
372.17245088,0.00348243
372.28212078,0.00288760
372.39179756,0.00379162
372.50148122,0.00170806
372.61117176,0.00506826
372.72086916,0.00301669
372.83057344,0.00356308
372.94028458,0.00310274
373.05000258,0.00352732
373.15972745,0.00279171
373.26945918,0.00353645
373.37919776,0.00266891
373.48894320,0.00342162
373.59869549,0.00286282
373.70845463,0.00343915
373.81822061,0.00289112
373.92799344,0.00357784
374.03777311,0.00291405
374.14755962,0.00348146
374.25735297,0.00277817
374.36715315,0.00348662
374.47696017,0.00292877
374.58677401,0.00339961
374.69659468,0.00288691
374.80642218,0.00339842
374.91625649,0.00279126
375.02609763,0.00369058
375.13594558,0.00156302
375.24580034,0.00479575
375.35566192,0.00278796
375.46553031,0.00334936
375.57540550,0.00284737
375.68528750,0.00332614
375.79517630,0.00289180
375.90507190,0.00364429
376.01497430,0.00275567
376.12488349,0.00336498
376.23479947,0.00278048
376.34472224,0.00340685
376.45465180,0.00268737
376.56458814,0.00329062
376.67453127,0.00266843
376.78448117,0.00348007
376.89443785,0.00265909
377.00440130,0.00331961
377.11437153,0.00263035
377.22434852,0.00338579
377.33433229,0.00267032
377.44432281,0.00318281
377.55432010,0.00271449
377.66432415,0.00349643
377.77433495,0.00142501
377.88435251,0.00484513
377.99437682,0.00274865
378.10440788,0.00354319
378.21444568,0.00286233
378.32449023,0.00322323
378.43454152,0.00274700
378.54459955,0.00338019
378.65466432,0.00268059
378.76473582,0.00334509
378.87481406,0.00274749
378.98489902,0.00323073
379.09499071,0.00279613
379.20508912,0.00325341
379.31519425,0.00278961
379.42530611,0.00332269
379.53542468,0.00278938
379.64554996,0.00327164
379.75568196,0.00270073
379.86582067,0.00320265
379.97596608,0.00266565
380.08611820,0.00335001
380.19627701,0.00261511
380.30644253,0.00353925
380.41661475,0.00137405
380.52679365,0.00465590
380.63697925,0.00268809
380.74717154,0.00333412
380.85737052,0.00266962
380.96757618,0.00328665
381.07778852,0.00269136
381.18800754,0.00317695
381.29823324,0.00268970
381.40846561,0.00322255
381.51870465,0.00271596
381.62895037,0.00319774
381.73920274,0.00253486
381.84946179,0.00317623
381.95972749,0.00253842
382.06999986,0.00335566
382.18027888,0.00261932
382.29056455,0.00320477
382.40085688,0.00252369
382.51115585,0.00313319
382.62146147,0.00271476
382.73177374,0.00319288
382.84209265,0.00263503
382.95241819,0.00324241
383.06275038,0.00109410
383.17308919,0.00444629
383.28343464,0.00255877
383.39378672,0.00341250
383.50414543,0.00267755
383.61451076,0.00322326
383.72488271,0.00244812
383.83526128,0.00307355
383.94564646,0.00268831
384.05603826,0.00319984
384.16643667,0.00252435
384.27684169,0.00314749
384.38725332,0.00240762
384.49767155,0.00313884
384.60809639,0.00239876
384.71852782,0.00313786
384.82896585,0.00251056
384.93941047,0.00313577
385.04986168,0.00242566
385.16031949,0.00294138
385.27078388,0.00240530
385.38125485,0.00314606
385.49173241,0.00253069
385.60221654,0.00328009
385.71270725,0.00103070
385.82320454,0.00441449
385.93370840,0.00247175
386.04421882,0.00309457
386.15473581,0.00247546
386.26525937,0.00304642
386.37578949,0.00257278
386.48632617,0.00300829
386.59686940,0.00239950
386.70741919,0.00297273
386.81797553,0.00249603
386.92853842,0.00323325
387.03910785,0.00231381
387.14968383,0.00300031
387.26026635,0.00230289
387.37085541,0.00281722
387.48145100,0.00243734
387.59205313,0.00308733
387.70266180,0.00233184
387.81327699,0.00307169
387.92389870,0.00246777
388.03452694,0.00295494
388.14516171,0.00252905
388.25580299,0.00323446
388.36645079,0.00115254
388.47710510,0.00428865
388.58776592,0.00252949
388.69843325,0.00298162
388.80910709,0.00247967
388.91978744,0.00308808
389.03047428,0.00237373
389.14116762,0.00322747
389.25186746,0.00252106
389.36257380,0.00303753
389.47328662,0.00236503
389.58400594,0.00281952
389.69473174,0.00247732
389.80546402,0.00308970
389.91620279,0.00240067
390.02694804,0.00299888
390.13769976,0.00224178
390.24845795,0.00322486
390.35922262,0.00234546
390.46999376,0.00285111
390.58077136,0.00235055
390.69155543,0.00307990
390.80234595,0.00244811
390.91314294,0.00329644
391.02394638,0.00102603
391.13475628,0.00424585
391.24557263,0.00247477
391.35639543,0.00289951
391.46722467,0.00245417
391.57806036,0.00302868
391.68890249,0.00238878
391.79975106,0.00306604
391.91060606,0.00234144
392.02146750,0.00290794
392.13233537,0.00221282
392.24320967,0.00301158
392.35409040,0.00232930
392.46497755,0.00300246
392.57587112,0.00224927
392.68677111,0.00281791
392.79767752,0.00228693
392.90859034,0.00292154
393.01950957,0.00231503
393.13043521,0.00288410
393.24136726,0.00220461
393.35230571,0.00279146
393.46325056,0.00230543
393.57420181,0.00305299
393.68515946,0.00076847
393.79612350,0.00418016
393.90709393,0.00234053
394.01807076,0.00307425
394.12905396,0.00237936
394.24004356,0.00277698
394.35103953,0.00237159
394.46204188,0.00292689
394.57305061,0.00225328
394.68406571,0.00281437
394.79508719,0.00232484
394.90611503,0.00287097
395.01714924,0.00231994
395.12818981,0.00276131
395.23923675,0.00211853
395.35029004,0.00278868
395.46134969,0.00214169
395.57241569,0.00285250
