Type: excitation
Name: Xe(Xenon) arc lamp
wavelength,intensity
414.43179480,0.40129225
414.54390459,0.40192183
414.65602031,0.40092817
414.76814195,0.40183884
414.88026952,0.40155966
414.99240300,0.40171939
415.10454239,0.40095712
415.21668770,0.40105033
415.32883892,0.39983378
415.44099605,0.40053922
415.55315909,0.39936094
415.66532803,0.39933390
415.77750287,0.39838416
415.88968361,0.39896286
416.00187024,0.39729248
416.11406277,0.39722885
416.22626119,0.39590774
416.33846550,0.39560213
416.45067569,0.39456649
416.56289177,0.39396628
416.67511372,0.39332071
416.78734156,0.39250735
416.89957527,0.39136280
417.01181486,0.39122567
417.12406032,0.39013029
417.23631164,0.38927674
417.34856883,0.38869689
417.46083189,0.38901149
417.57310080,0.38620262
417.68537557,0.38922213
417.79765620,0.38719676
417.90994269,0.38717432
418.02223502,0.38653210
418.13453320,0.38710266
418.24683723,0.38713085
418.35914710,0.38790673
418.47146282,0.38774713
418.58378437,0.38879557
418.69611176,0.38921076
418.80844498,0.39075414
418.92078403,0.39183014
419.03312891,0.39481622
419.14547961,0.39599284
419.25783614,0.40067721
419.37019849,0.40371603
419.48256666,0.40812636
419.59494065,0.41043725
419.70732044,0.41262084
419.81970605,0.41377402
419.93209747,0.41518934
420.04449469,0.41540416
420.15689772,0.41638369
420.26930655,0.41655832
420.38172117,0.41842573
420.49414159,0.41884928
420.60656781,0.42016748
420.71899981,0.42013970
420.83143761,0.42074770
420.94388119,0.42070634
421.05633055,0.42057054
421.16878570,0.41998011
421.28124662,0.42095354
421.39371332,0.42093922
421.50618579,0.41997635
421.61866403,0.42211262
421.73114804,0.42162294
421.84363782,0.42181883
421.95613336,0.42229410
422.06863466,0.42241095
422.18114172,0.42264271
422.29365454,0.42279627
422.40617310,0.42335642
422.51869742,0.42339175
422.63122749,0.42415246
422.74376331,0.42447634
422.85630486,0.42494205
422.96885216,0.42506498
423.08140520,0.42579568
423.19396397,0.42569560
423.30652847,0.42701913
423.41909871,0.42680280
423.53167468,0.42788159
423.64425637,0.42779000
423.75684378,0.42902506
423.86943691,0.42834155
423.98203577,0.43027775
424.09464034,0.43028225
424.20725062,0.43103971
424.31986661,0.43171302
424.43248831,0.43263076
424.54511572,0.43304020
424.65774883,0.43425463
424.77038764,0.43406910
424.88303215,0.43555743
424.99568235,0.43606727
425.10833825,0.43733404
425.22099984,0.43768726
425.33366712,0.43902046
425.44634008,0.43840178
425.55901873,0.44276441
425.67170306,0.44182857
425.78439306,0.44364222
425.89708874,0.44380252
426.00979010,0.44600536
426.12249712,0.44693751
426.23520982,0.44881907
426.34792818,0.44967107
426.46065220,0.45125236
426.57338188,0.45181237
426.68611722,0.45447244
426.79885822,0.45473230
426.91160487,0.45687940
427.02435717,0.45708155
427.13711512,0.45898512
427.24987872,0.46014388
427.36264796,0.46158338
427.47542284,0.46223384
427.58820336,0.46427646
427.70098951,0.46437198
427.81378130,0.46661906
427.92657871,0.46686102
428.03938176,0.46852049
428.15219043,0.46883657
428.26500473,0.46987561
428.37782464,0.47002844
428.49065017,0.47147824
428.60348132,0.47156833
428.71631809,0.47292571
428.82916046,0.47267101
428.94200844,0.47392341
429.05486203,0.47398059
429.16772122,0.47558242
429.28058601,0.47512563
429.39345640,0.47536328
429.50633238,0.47829525
429.61921396,0.47814645
429.73210113,0.47754826
429.84499389,0.47956615
429.95789223,0.47881070
430.07079616,0.48099079
430.18370567,0.48133581
430.29662075,0.48278266
430.40954141,0.48249855
430.52246765,0.48411810
430.63539945,0.48473733
430.74833682,0.48669707
430.86127976,0.48837914
430.97422826,0.48915021
431.08718233,0.49144849
431.20014195,0.49212867
431.31310712,0.49434144
431.42607785,0.49508934
431.53905413,0.49747434
431.65203596,0.49880320
431.76502333,0.50038300
431.87801625,0.50129233
431.99101471,0.50322637
432.10401870,0.50497400
432.21702824,0.50704894
432.33004330,0.50817260
432.44306390,0.50979812
432.55609002,0.51139098
432.66912167,0.51326207
432.78215884,0.51372972
432.89520153,0.51587097
433.00824974,0.51646275
433.12130347,0.51799727
433.23436271,0.51724843
433.34742746,0.52114024
433.46049772,0.52065517
433.57357348,0.52128947
433.68665475,0.52086524
433.79974152,0.52151724
433.91283379,0.52095369
434.02593155,0.52162056
434.13903480,0.52016244
434.25214355,0.52131545
434.36525778,0.52017554
434.47837750,0.52015913
434.59150270,0.51878144
434.70463339,0.51813320
434.81776955,0.51649414
434.93091118,0.51563694
435.04405829,0.51400827
435.15721087,0.51342732
435.27036892,0.51155112
435.38353244,0.51075700
435.49670141,0.50881844
435.60987585,0.50804244
435.72305575,0.50571465
435.83624110,0.50531849
435.94943190,0.50321441
436.06262816,0.50226401
436.17582986,0.49963653
436.28903701,0.49949632
436.40224960,0.49751068
436.51546764,0.49730754
436.62869111,0.49529409
436.74192001,0.49492169
436.85515435,0.49334814
436.96839412,0.49355121
437.08163932,0.49275629
437.19488994,0.49130619
437.30814599,0.49262064
437.42140746,0.49205267
437.53467434,0.49159024
437.64794664,0.49275491
437.76122435,0.49277228
437.87450748,0.49410961
437.98779601,0.49400441
438.10108995,0.49601092
438.21438929,0.49760275
438.32769403,0.50058539
438.44100417,0.50221986
438.55431971,0.50390188
438.66764063,0.50395538
438.78096695,0.50574845
438.89429866,0.50365286
439.00763575,0.50394306
439.12097823,0.50312943
439.23432608,0.50264024
439.34767931,0.50235279
439.46103792,0.50215931
439.57440191,0.50096837
439.68777126,0.50140089
439.80114598,0.50118993
439.91452607,0.50123660
440.02791152,0.50029710
440.14130232,0.50051941
440.25469849,0.49998487
440.36810002,0.50049492
440.48150689,0.49946901
440.59491912,0.50001741
440.70833669,0.50018789
440.82175961,0.50124452
440.93518788,0.50062974
441.04862148,0.50223959
441.16206042,0.50048674
441.27550470,0.50443042
441.38895431,0.50300833
441.50240925,0.50413866
441.61586952,0.50418546
441.72933511,0.50513082
441.84280603,0.50546420
441.95628227,0.50649185
442.06976382,0.50567610
442.18325069,0.50682704
442.29674288,0.50671754
