Type: excitation
Name: Metal Halide lamp
wavelength, intensity:
373.70845463,0.02976973
373.81822061,0.02963964
373.92799344,0.02970712
374.03777311,0.02847872
374.14755962,0.02944642
374.25735297,0.02872755
374.36715315,0.02931347
374.47696017,0.02826326
374.58677401,0.02821803
374.69659468,0.02762565
374.80642218,0.02811336
374.91625649,0.02734165
375.02609763,0.02815053
375.13594558,0.02752064
375.24580034,0.02846957
375.35566192,0.02773515
375.46553031,0.02753132
375.57540550,0.02761088
375.68528750,0.02819637
375.79517630,0.02678881
375.90507190,0.02715314
376.01497430,0.02612069
376.12488349,0.02630887
376.23479947,0.02631930
376.34472224,0.02676361
376.45465180,0.02538197
376.56458814,0.02574609
376.67453127,0.02495326
376.78448117,0.02603172
376.89443785,0.02568787
377.00440130,0.02588606
377.11437153,0.02545002
377.22434852,0.02662138
377.33433229,0.02591927
377.44432281,0.02604890
377.55432010,0.02348387
377.66432415,0.02700824
377.77433495,0.02473595
377.88435251,0.02494436
377.99437682,0.02479782
378.10440788,0.02597436
378.21444568,0.02561562
378.32449023,0.02582206
378.43454152,0.02499397
378.54459955,0.02584264
378.65466432,0.02547774
378.76473582,0.02623810
378.87481406,0.02522080
378.98489902,0.02543822
379.09499071,0.02469682
379.20508912,0.02592698
379.31519425,0.02593003
379.42530611,0.02717547
379.53542468,0.02676157
379.64554996,0.02728436
379.75568196,0.02664457
379.86582067,0.02703627
379.97596608,0.02567215
380.08611820,0.02600980
380.19627701,0.02500884
380.30644253,0.02577011
380.41661475,0.02533189
380.52679365,0.02596195
380.63697925,0.02514032
380.74717154,0.02557529
380.85737052,0.02543058
380.96757618,0.02647914
381.07778852,0.02593403
381.18800754,0.02573111
381.29823324,0.02484992
381.40846561,0.02538201
381.51870465,0.02463407
381.62895037,0.02518127
381.73920274,0.02519077
381.84946179,0.02595975
381.95972749,0.02560603
382.06999986,0.02655345
382.18027888,0.02656653
382.29056455,0.02731852
382.40085688,0.02663999
382.51115585,0.02729705
382.62146147,0.02646299
382.73177374,0.02634778
382.84209265,0.02496655
382.95241819,0.02599236
383.06275038,0.02592957
383.17308919,0.02618635
383.28343464,0.02533189
383.39378672,0.02581227
383.50414543,0.02597221
383.61451076,0.02523099
383.72488271,0.02715337
383.83526128,0.02627879
383.94564646,0.02572617
384.05603826,0.02673212
384.16643667,0.02638404
384.27684169,0.02672945
384.38725332,0.02593324
384.49767155,0.02598738
384.60809639,0.02553457
384.71852782,0.02666405
384.82896585,0.02613949
384.93941047,0.02664943
385.04986168,0.02596054
385.16031949,0.02680527
385.27078388,0.02630707
385.38125485,0.02688318
385.49173241,0.02628487
385.60221654,0.02684523
385.71270725,0.02673773
385.82320454,0.02819804
385.93370840,0.02724322
386.04421882,0.02712494
386.15473581,0.02676689
386.26525937,0.02795728
386.37578949,0.02710405
386.48632617,0.02750862
386.59686940,0.02694712
386.70741919,0.02800442
386.81797553,0.02764127
386.92853842,0.02806096
387.03910785,0.02700508
387.14968383,0.02751802
387.26026635,0.02701949
387.37085541,0.02868526
387.48145100,0.02897831
387.59205313,0.02892122
387.70266180,0.02741375
387.81327699,0.02822970
387.92389870,0.02915703
388.03452694,0.02960065
388.14516171,0.02834552
388.25580299,0.02828738
388.36645079,0.02779234
388.47710510,0.02867001
388.58776592,0.02816664
388.69843325,0.02800330
388.80910709,0.02741265
388.91978744,0.02822604
389.03047428,0.02759372
389.14116762,0.02869147
389.25186746,0.02840497
389.36257380,0.02860265
389.47328662,0.02751176
389.58400594,0.02901075
389.69473174,0.02648218
389.80546402,0.03041489
389.91620279,0.02803483
390.02694804,0.02807106
390.13769976,0.02780236
390.24845795,0.02854816
390.35922262,0.02778432
390.46999376,0.02849026
390.58077136,0.02742335
390.69155543,0.02848006
390.80234595,0.02818549
390.91314294,0.02827593
391.02394638,0.02728755
391.13475628,0.02785957
391.24557263,0.02803767
391.35639543,0.02941353
391.46722467,0.02861192
391.57806036,0.02831762
391.68890249,0.02760918
391.79975106,0.02820750
391.91060606,0.02795399
392.02146750,0.02904456
392.13233537,0.02807718
392.24320967,0.02876715
392.35409040,0.02794939
392.46497755,0.02900539
392.57587112,0.02818701
392.68677111,0.02833734
392.79767752,0.02833261
392.90859034,0.02912900
393.01950957,0.02809114
393.13043521,0.02827231
393.24136726,0.02781533
393.35230571,0.02839966
393.46325056,0.02849381
