Type: excitation
Name: LumencorDAPI (LED)
wavelength,intensity
366.15127358,0.00144058
366.26056127,0.00186183
366.36985597,0.00132345
366.47915769,0.00214419
366.58846642,0.00012346
366.69778216,0.00352566
366.80710491,0.00132674
366.91643466,0.00208904
367.02577141,0.00127669
367.13511517,0.00181267
367.24446591,0.00135175
367.35382366,0.00189572
367.46318839,0.00120516
367.57256012,0.00210094
367.68193883,0.00005161
367.79132453,0.00332816
367.90071721,0.00128978
368.01011686,0.00207287
368.11952350,0.00156913
368.22893711,0.00206142
368.33835769,0.00132044
368.44778524,0.00215353
368.55721976,0.00159578
368.66666124,0.00235597
368.77610968,0.00018111
368.88556508,0.00352239
368.99502744,0.00149946
369.10449676,0.00215562
369.21397303,0.00153591
369.32345624,0.00227506
369.43294640,0.00151233
369.54244351,0.00234125
369.65194756,0.00183164
369.76145855,0.00249456
369.87097647,0.00039309
369.98050133,0.00356030
370.09003312,0.00170123
370.19957184,0.00234781
370.30911749,0.00161100
370.41867006,0.00242187
370.52822955,0.00179896
370.63779597,0.00234566
370.74736930,0.00170916
370.85694954,0.00255211
