Type: excitation
Name: LumencorTRITC (LED)
wavelength, intensity:
358.84511423,0.00334765
358.95392608,0.00115661
359.06274512,0.00416964
359.17157134,0.00231062
359.28040474,0.00306660
359.38924531,0.00232956
359.49809306,0.00287837
359.60694798,0.00227671
359.71581008,0.00291625
359.82467934,0.00226735
359.93355576,0.00320364
360.04243934,0.00091833
360.15133009,0.00432582
360.26022799,0.00241749
360.36913305,0.00290575
360.47804526,0.00241605
360.58696462,0.00295250
360.69589112,0.00239128
360.80482477,0.00279066
360.91376556,0.00227129
361.02271349,0.00313840
361.13166856,0.00097003
361.24063077,0.00422273
361.34960010,0.00255638
361.45857657,0.00300231
361.56756016,0.00244248
361.67655087,0.00281007
361.78554871,0.00234804
361.89455367,0.00283158
362.00356575,0.00218502
362.11258493,0.00297354
362.22161124,0.00091953
362.33064465,0.00411114
362.43968516,0.00220724
362.54873279,0.00281617
362.65778751,0.00228254
362.76684934,0.00281942
362.87591826,0.00224350
362.98499427,0.00292587
363.09407738,0.00228559
363.20316758,0.00296956
363.31226486,0.00081429
363.42136923,0.00408779
363.53048068,0.00229002
363.63959921,0.00275207
363.74872482,0.00234966
363.85785750,0.00277969
363.96699725,0.00220794
364.07614407,0.00267123
364.18529796,0.00227016
364.29445892,0.00295976
364.40362693,0.00084635
364.51280201,0.00406911
364.62198414,0.00237276
364.73117333,0.00297523
364.84036957,0.00238640
364.94957286,0.00279487
365.05878319,0.00213334
365.16800057,0.00281124
365.27722500,0.00232792
365.38645646,0.00293007
365.49569496,0.00093214
365.60494049,0.00412567
365.71419305,0.00218246
365.82345265,0.00272290
365.93271927,0.00206160
366.04199291,0.00278674
366.15127358,0.00213525
366.26056127,0.00262068
366.36985597,0.00213711
366.47915769,0.00305728
366.58846642,0.00079863
366.69778216,0.00401016
366.80710491,0.00236534
366.91643466,0.00261720
367.02577141,0.00192338
367.13511517,0.00273667
367.24446591,0.00205341
367.35382366,0.00280241
367.46318839,0.00202978
367.57256012,0.00303016
367.68193883,0.00089284
367.79132453,0.00390607
367.90071721,0.00206300
368.01011686,0.00256849
368.11952350,0.00225383
368.22893711,0.00259942
368.33835769,0.00228096
368.44778524,0.00270350
368.55721976,0.00210136
368.66666124,0.00290901
368.77610968,0.00086431
368.88556508,0.00411421
368.99502744,0.00209993
369.10449676,0.00277055
369.21397303,0.00241467
369.32345624,0.00302964
369.43294640,0.00205411
369.54244351,0.00287022
369.65194756,0.00228253
369.76145855,0.00309561
369.87097647,0.00097842
369.98050133,0.00429429
370.09003312,0.00234893
370.19957184,0.00295157
370.30911749,0.00236649
370.41867006,0.00293611
370.52822955,0.00235900
370.63779597,0.00308646
370.74736930,0.00260132
370.85694954,0.00324178
370.96653670,0.00111969
371.07613076,0.00438683
371.18573173,0.00232438
371.29533961,0.00288749
371.40495439,0.00223904
371.51457607,0.00278833
371.62420464,0.00223163
371.73384011,0.00267075
371.84348247,0.00232958
371.95313172,0.00303904
372.06278786,0.00089287
372.17245088,0.00410534
372.28212078,0.00244011
372.39179756,0.00293053
372.50148122,0.00241442
372.61117176,0.00281783
372.72086916,0.00243784
372.83057344,0.00284984
372.94028458,0.00227060
373.05000258,0.00307641
373.15972745,0.00102104
373.26945918,0.00407421
373.37919776,0.00225940
373.48894320,0.00283068
373.59869549,0.00252949
373.70845463,0.00276194
373.81822061,0.00224888
373.92799344,0.00280238
374.03777311,0.00235551
374.14755962,0.00298970
374.25735297,0.00094734
374.36715315,0.00416731
374.47696017,0.00224374
374.58677401,0.00279839
374.69659468,0.00230665
374.80642218,0.00279232
374.91625649,0.00215634
375.02609763,0.00288329
375.13594558,0.00217446
375.24580034,0.00305963
375.35566192,0.00092698
375.46553031,0.00414017
375.57540550,0.00222387
375.68528750,0.00267632
375.79517630,0.00227553
375.90507190,0.00287136
376.01497430,0.00236461
376.12488349,0.00270863
376.23479947,0.00226434
376.34472224,0.00295905
376.45465180,0.00088116
376.56458814,0.00411394
376.67453127,0.00215628
376.78448117,0.00279349
376.89443785,0.00219997
377.00440130,0.00261859
377.11437153,0.00210811
377.22434852,0.00273734
377.33433229,0.00215210
377.44432281,0.00301421
377.55432010,0.00083699
377.66432415,0.00402325
377.77433495,0.00229214
377.88435251,0.00262368
377.99437682,0.00233518
378.10440788,0.00275730
378.21444568,0.00215350
378.32449023,0.00269364
378.43454152,0.00217527
378.54459955,0.00286900
378.65466432,0.00082878
378.76473582,0.00405248
378.87481406,0.00217033
378.98489902,0.00262558
379.09499071,0.00210061
379.20508912,0.00263681
379.31519425,0.00191593
379.42530611,0.00276472
379.53542468,0.00213458
379.64554996,0.00276632
379.75568196,0.00083395
379.86582067,0.00387784
379.97596608,0.00232137
380.08611820,0.00263002
380.19627701,0.00218550
380.30644253,0.00277244
380.41661475,0.00227763
380.52679365,0.00263868
380.63697925,0.00202396
380.74717154,0.00290944
380.85737052,0.00082619
380.96757618,0.00389462
381.07778852,0.00228045
381.18800754,0.00266911
381.29823324,0.00226061
381.40846561,0.00268265
381.51870465,0.00186956
381.62895037,0.00275329
381.73920274,0.00201086
381.84946179,0.00272475
381.95972749,0.00061903
382.06999986,0.00400807
382.18027888,0.00190844
382.29056455,0.00251290
382.40085688,0.00200852
382.51115585,0.00261718
382.62146147,0.00200030
382.73177374,0.00253229
382.84209265,0.00201201
382.95241819,0.00280473
383.06275038,0.00067304
383.17308919,0.00393533
383.28343464,0.00210648
383.39378672,0.00264267
383.50414543,0.00206675
383.61451076,0.00260505
383.72488271,0.00207769
383.83526128,0.00253840
383.94564646,0.00203278
384.05603826,0.00284914
384.16643667,0.00060990
384.27684169,0.00409479
384.38725332,0.00208567
384.49767155,0.00264173
384.60809639,0.00221617
384.71852782,0.00248929
384.82896585,0.00198134
384.93941047,0.00262838
385.04986168,0.00205550
385.16031949,0.00280989
385.27078388,0.00058489
385.38125485,0.00392738
385.49173241,0.00214951
385.60221654,0.00253348
385.71270725,0.00197017
385.82320454,0.00248341
385.93370840,0.00195286
386.04421882,0.00253110
386.15473581,0.00197710
386.26525937,0.00275283
386.37578949,0.00060552
386.48632617,0.00388107
386.59686940,0.00196407
386.70741919,0.00248717
386.81797553,0.00194046
386.92853842,0.00262607
387.03910785,0.00194301
387.14968383,0.00245957
387.26026635,0.00202087
387.37085541,0.00267374
387.48145100,0.00052058
387.59205313,0.00385023
387.70266180,0.00205014
387.81327699,0.00242216
387.92389870,0.00191892
388.03452694,0.00266929
388.14516171,0.00209459
388.25580299,0.00250026
388.36645079,0.00187497
388.47710510,0.00262699
388.58776592,0.00044648
388.69843325,0.00387757
388.80910709,0.00191150
388.91978744,0.00253998
389.03047428,0.00183408
389.14116762,0.00250312
389.25186746,0.00185883
389.36257380,0.00240603
389.47328662,0.00184363
389.58400594,0.00264714
389.69473174,0.00034099
389.80546402,0.00387380
389.91620279,0.00204542
390.02694804,0.00255986
390.13769976,0.00187572
390.24845795,0.00247972
390.35922262,0.00185721
390.46999376,0.00234381
390.58077136,0.00190282
390.69155543,0.00264244
390.80234595,0.00050469
390.91314294,0.00386799
391.02394638,0.00181956
391.13475628,0.00259123
391.24557263,0.00200852
391.35639543,0.00250728
391.46722467,0.00186068
391.57806036,0.00244578
391.68890249,0.00176903
391.79975106,0.00250892
391.91060606,0.00047642
392.02146750,0.00368982
392.13233537,0.00185881
392.24320967,0.00242588
392.35409040,0.00194235
392.46497755,0.00238125
392.57587112,0.00182378
392.68677111,0.00237305
392.79767752,0.00182657
392.90859034,0.00258165
393.01950957,0.00049461
393.13043521,0.00371014
393.24136726,0.00183802
393.35230571,0.00252341
393.46325056,0.00175787
393.57420181,0.00239619
393.68515946,0.00172466
393.79612350,0.00240461
393.90709393,0.00179173
394.01807076,0.00261857
394.12905396,0.00043385
394.24004356,0.00345502
394.35103953,0.00182400
394.46204188,0.00233096
394.57305061,0.00192032
394.68406571,0.00228840
394.79508719,0.00186987
394.90611503,0.00244137
395.01714924,0.00186848
395.12818981,0.00272804
395.23923675,0.00050908
395.35029004,0.00367789
395.46134969,0.00171178
395.57241569,0.00232883
395.68348805,0.00167924
395.79456675,0.00231626
395.90565180,0.00181955
396.01674320,0.00221684
396.12784093,0.00190820
396.23894501,0.00255427
396.35005542,0.00046981
396.46117216,0.00372553
396.57229524,0.00166454
396.68342464,0.00225850
396.79456037,0.00172953
396.90570243,0.00229328
397.01685081,0.00187640
397.12800550,0.00220675
397.23916651,0.00168088
397.35033384,0.00270255
397.46150747,0.00024467
397.57268742,0.00373962
397.68387367,0.00189885
397.79506623,0.00240559
397.90626508,0.00162967
398.01747024,0.00234193
398.12868169,0.00158854
398.23989944,0.00223767
398.35112347,0.00172022
398.46235380,0.00251003
398.57359041,0.00030192
398.68483331,0.00362035
398.79608249,0.00170589
398.90733794,0.00230221
399.01859967,0.00196310
399.12986768,0.00230358
399.24114196,0.00153895
399.35242250,0.00237984
399.46370932,0.00160937
399.57500239,0.00250679
399.68630173,0.00015533
399.79760733,0.00368812
399.90891918,0.00170896
400.02023729,0.00217759
400.13156164,0.00176626
400.24289225,0.00223388
400.35422910,0.00160302
400.46557220,0.00241983
400.57692154,0.00175619
400.68827711,0.00241027
400.79963893,0.00038002
400.91100697,0.00360421
401.02238125,0.00178049
401.13376176,0.00214973
401.24514849,0.00188388
401.35654145,0.00216282
401.46794063,0.00190793
401.57934602,0.00214275
401.69075764,0.00168321
401.80217546,0.00245000
401.91359950,0.00032159
402.02502975,0.00365776
402.13646620,0.00168883
402.24790886,0.00234035
402.35935771,0.00173515
402.47081277,0.00218269
402.58227402,0.00173070
402.69374147,0.00225430
402.80521511,0.00179383
402.91669493,0.00258885
403.02818095,0.00011885
403.13967314,0.00350738
403.25117152,0.00173142
403.36267608,0.00213500
403.47418681,0.00169141
403.58570372,0.00215795
403.69722679,0.00176273
403.80875604,0.00223579
403.92029145,0.00165607
404.03183303,0.00265364
404.14338077,0.00033280
404.25493466,0.00372953
404.36649471,0.00168047
404.47806092,0.00213733
404.58963328,0.00149613
404.70121178,0.00220097
404.81279643,0.00168624
404.92438723,0.00237774
405.03598417,0.00166401
405.14758724,0.00250001
405.25919645,0.00016934
405.37081180,0.00375200
405.48243328,0.00161963
405.59406088,0.00233470
405.70569461,0.00165984
405.81733447,0.00201198
405.92898044,0.00168183
406.04063254,0.00219555
406.15229075,0.00165519
406.26395507,0.00247011
406.37562551,0.00019786
406.48730205,0.00370781
406.59898471,0.00158407
406.71067346,0.00202768
406.82236831,0.00157241
406.93406927,0.00210343
407.04577632,0.00159646
407.15748946,0.00223626
407.26920870,0.00150081
407.38093402,0.00234240
407.49266543,0.00029469
407.60440292,0.00354433
407.71614650,0.00161428
407.82789615,0.00216866
407.93965188,0.00167103
408.05141368,0.00221707
408.16318156,0.00150623
408.27495550,0.00209572
408.38673551,0.00157240
408.49852158,0.00224449
408.61031372,0.00036534
408.72211191,0.00346229
408.83391616,0.00152847
408.94572646,0.00211229
409.05754281,0.00172018
409.16936521,0.00215392
409.28119366,0.00155344
409.39302815,0.00209077
409.50486868,0.00154694
409.61671525,0.00240932
409.72856786,0.00037257
409.84042650,0.00355091
409.95229117,0.00169725
410.06416187,0.00211603
410.17603860,0.00171549
410.28792135,0.00214620
410.39981012,0.00151723
410.51170491,0.00200242
410.62360571,0.00173346
410.73551253,0.00248013
410.84742536,0.00024045
410.95934420,0.00364231
411.07126905,0.00168601
411.18319990,0.00205992
411.29513675,0.00155741
411.40707959,0.00213569
411.51902844,0.00165304
411.63098328,0.00212025
411.74294410,0.00157919
411.85491092,0.00243989
411.96688372,0.00008191
412.07886251,0.00355860
412.19084728,0.00160326
412.30283803,0.00213617
412.41483475,0.00163083
412.52683744,0.00210178
412.63884611,0.00160374
412.75086075,0.00226105
412.86288135,0.00151978
412.97490791,0.00232113
413.08694044,0.00028605
413.19897892,0.00348076
413.31102336,0.00154765
413.42307376,0.00212262
413.53513010,0.00151109
413.64719240,0.00213010
413.75926064,0.00166520
413.87133482,0.00215630
413.98341495,0.00159856
414.09550101,0.00239009
414.20759301,0.00021472
414.31969094,0.00346976
414.43179480,0.00146505
414.54390459,0.00224725
414.65602031,0.00147745
414.76814195,0.00207144
414.88026952,0.00155692
414.99240300,0.00211420
415.10454239,0.00157334
415.21668770,0.00236652
415.32883892,0.00030709
415.44099605,0.00336948
415.55315909,0.00154526
415.66532803,0.00217636
415.77750287,0.00146228
415.88968361,0.00216653
416.00187024,0.00167549
416.11406277,0.00209290
416.22626119,0.00153239
416.33846550,0.00244623
416.45067569,0.00032276
416.56289177,0.00355415
416.67511372,0.00154013
416.78734156,0.00199051
416.89957527,0.00151348
417.01181486,0.00216140
417.12406032,0.00163739
417.23631164,0.00215023
417.34856883,0.00143746
417.46083189,0.00226689
417.57310080,0.00033889
417.68537557,0.00335796
417.79765620,0.00159881
417.90994269,0.00212541
418.02223502,0.00153732
418.13453320,0.00204966
418.24683723,0.00171945
418.35914710,0.00219650
418.47146282,0.00164486
418.58378437,0.00220519
418.69611176,0.00010250
418.80844498,0.00345034
418.92078403,0.00167058
419.03312891,0.00217684
419.14547961,0.00149428
419.25783614,0.00211467
419.37019849,0.00159486
419.48256666,0.00218738
419.59494065,0.00158966
419.70732044,0.00221848
419.81970605,0.00020421
419.93209747,0.00342226
420.04449469,0.00158712
420.15689772,0.00218177
420.26930655,0.00151159
420.38172117,0.00204425
420.49414159,0.00154948
420.60656781,0.00213291
420.71899981,0.00157263
420.83143761,0.00248573
420.94388119,0.00020583
421.05633055,0.00362150
421.16878570,0.00158921
421.28124662,0.00204803
421.39371332,0.00155183
421.50618579,0.00216376
421.61866403,0.00145101
421.73114804,0.00212448
421.84363782,0.00144192
421.95613336,0.00238218
422.06863466,0.00028883
422.18114172,0.00340757
422.29365454,0.00159206
422.40617310,0.00217640
422.51869742,0.00153593
422.63122749,0.00205318
422.74376331,0.00140144
422.85630486,0.00208052
422.96885216,0.00155833
423.08140520,0.00235573
423.19396397,0.00018571
423.30652847,0.00346649
423.41909871,0.00164348
423.53167468,0.00218437
423.64425637,0.00165379
423.75684378,0.00204285
423.86943691,0.00164326
423.98203577,0.00204379
424.09464034,0.00150476
424.20725062,0.00241770
424.31986661,0.00020910
424.43248831,0.00344662
424.54511572,0.00162174
424.65774883,0.00212399
424.77038764,0.00167413
424.88303215,0.00211627
424.99568235,0.00151605
425.10833825,0.00199914
425.22099984,0.00167573
425.33366712,0.00228091
425.44634008,0.00005825
425.55901873,0.00349597
425.67170306,0.00170524
425.78439306,0.00219506
425.89708874,0.00153076
426.00979010,0.00201900
426.12249712,0.00159269
426.23520982,0.00204985
426.34792818,0.00160047
426.46065220,0.00215955
426.57338188,0.00018479
426.68611722,0.00334538
426.79885822,0.00169003
426.91160487,0.00223463
427.02435717,0.00162686
427.13711512,0.00209501
427.24987872,0.00142507
427.36264796,0.00198138
427.47542284,0.00159320
427.58820336,0.00225475
427.70098951,0.00011582
427.81378130,0.00332643
427.92657871,0.00157990
428.03938176,0.00195425
428.15219043,0.00162011
428.26500473,0.00217475
428.37782464,0.00170729
428.49065017,0.00210248
428.60348132,0.00162176
428.71631809,0.00232884
428.82916046,0.00027156
428.94200844,0.00333555
429.05486203,0.00145454
429.16772122,0.00204291
429.28058601,0.00154385
429.39345640,0.00205995
429.50633238,0.00150954
429.61921396,0.00212614
429.73210113,0.00161919
429.84499389,0.00229822
429.95789223,0.00018152
430.07079616,0.00336358
430.18370567,0.00165659
430.29662075,0.00205242
430.40954141,0.00152988
430.52246765,0.00225521
430.63539945,0.00141945
430.74833682,0.00153029
430.86127976,0.00228184
430.97422826,0.00017073
431.08718233,0.00334770
431.20014195,0.00179267
431.31310712,0.00204591
431.42607785,0.00142742
431.53905413,0.00206389
431.65203596,0.00143538
431.76502333,0.00190491
431.87801625,0.00169540
431.99101471,0.00235035
432.10401870,0.00022735
432.21702824,0.00330867
432.33004330,0.00152980
432.44306390,0.00206577
432.55609002,0.00155788
432.66912167,0.00210253
432.78215884,0.00151955
432.89520153,0.00204193
433.00824974,0.00154595
433.12130347,0.00225144
433.23436271,0.00014080
433.34742746,0.00336192
433.46049772,0.00143394
433.57357348,0.00214996
433.68665475,0.00157378
433.79974152,0.00202064
433.91283379,0.00151766
434.02593155,0.00204076
434.13903480,0.00147952
434.25214355,0.00228158
434.36525778,0.00021378
434.47837750,0.00359016
434.59150270,0.00152652
434.70463339,0.00212051
434.81776955,0.00141077
434.93091118,0.00196737
435.04405829,0.00150123
435.15721087,0.00222386
435.27036892,0.00143489
435.38353244,0.00208988
435.49670141,0.00018200
435.60987585,0.00352025
435.72305575,0.00151042
435.83624110,0.00209920
435.94943190,0.00159485
436.06262816,0.00209290
436.17582986,0.00168183
436.28903701,0.00192481
436.40224960,0.00145784
436.51546764,0.00237941
436.62869111,0.00017588
436.74192001,0.00340682
436.85515435,0.00143162
436.96839412,0.00223952
437.08163932,0.00142906
437.19488994,0.00201500
437.30814599,0.00148822
437.42140746,0.00218993
437.53467434,0.00142834
437.64794664,0.00234945
437.76122435,0.00013802
437.87450748,0.00343185
437.98779601,0.00167152
438.10108995,0.00197623
438.21438929,0.00163157
438.32769403,0.00205127
438.44100417,0.00164957
438.55431971,0.00191405
438.66764063,0.00142529
438.78096695,0.00246822
438.89429866,0.00018014
439.00763575,0.00342182
439.12097823,0.00169490
439.23432608,0.00216446
439.34767931,0.00160517
439.46103792,0.00195889
439.57440191,0.00165138
439.68777126,0.00208821
439.80114598,0.00146738
439.91452607,0.00230875
440.02791152,0.00008564
440.14130232,0.00342600
440.25469849,0.00147301
440.36810002,0.00206978
440.48150689,0.00154925
440.59491912,0.00206228
440.70833669,0.00170285
440.82175961,0.00206417
440.93518788,0.00162759
441.04862148,0.00242849
441.16206042,0.00019861
441.27550470,0.00343443
441.38895431,0.00161870
441.50240925,0.00212261
441.61586952,0.00155088
441.72933511,0.00196756
441.84280603,0.00157289
441.95628227,0.00208872
442.06976382,0.00158569
442.18325069,0.00243033
442.29674288,0.00029238
442.41024037,0.00353430
442.52374317,0.00155321
442.63725128,0.00212543
442.75076469,0.00152514
442.86428340,0.00225897
442.97780741,0.00152005
443.09133672,0.00214131
443.20487132,0.00177020
443.31841120,0.00250352
443.43195638,0.00017219
443.54550684,0.00332052
443.65906259,0.00172601
443.77262361,0.00196176
443.88618991,0.00147553
443.99976149,0.00210648
444.11333834,0.00147557
444.22692046,0.00192801
444.34050785,0.00154692
444.45410051,0.00239572
444.56769843,0.00039923
444.68130160,0.00341620
444.79491004,0.00149222
444.90852373,0.00206836
445.02214268,0.00141271
445.13576687,0.00206067
445.24939631,0.00147067
445.36303100,0.00224818
445.47667093,0.00165376
445.59031611,0.00235649
445.70396652,0.00023223
445.81762216,0.00356513
445.93128304,0.00161287
446.04494915,0.00234428
446.15862048,0.00153661
446.27229704,0.00207653
446.38597883,0.00161517
446.49966583,0.00207747
446.61335805,0.00154806
446.72705549,0.00217545
446.84075814,0.00029658
446.95446600,0.00333246
447.06817907,0.00154643
447.18189735,0.00194088
447.29562083,0.00163485
447.40934950,0.00207022
447.52308338,0.00159203
447.63682245,0.00205782
447.75056671,0.00162571
447.86431617,0.00242917
447.97807081,0.00023223
448.09183064,0.00357497
448.20559565,0.00164063
448.31936584,0.00221659
448.43314121,0.00165001
448.54692175,0.00224417
448.66070747,0.00168325
448.77449835,0.00219043
448.88829441,0.00173235
449.00209563,0.00246285
449.11590201,0.00026286
449.22971355,0.00350622
449.34353026,0.00173394
449.45735211,0.00219371
