Type: excitation
Name: Lumencor-Cy5 (LED)
wavelength,intensity
394.01807076,0.00173975
394.12905396,0.00109356
394.24004356,0.00201199
394.35103953,-0.00026047
394.46204188,0.00315436
394.57305061,0.00115903
394.68406571,0.00178046
394.79508719,0.00109227
394.90611503,0.00175469
395.01714924,0.00109250
395.12818981,0.00180453
395.23923675,0.00110734
395.35029004,0.00178151
395.46134969,0.00107684
395.57241569,0.00177185
395.68348805,0.00135615
395.79456675,0.00038257
395.90565180,0.00246454
396.01674320,0.00181561
396.12784093,0.00114737
396.23894501,0.00185320
396.35005542,0.00110012
396.46117216,0.00177964
396.57229524,0.00110109
396.68342464,0.00177857
396.79456037,0.00108289
396.90570243,0.00175902
397.01685081,0.00111518
397.12800550,0.00202713
397.23916651,-0.00027328
397.35033384,0.00318907
397.46150747,0.00108995
397.57268742,0.00177892
397.68387367,0.00115543
397.79506623,0.00181578
397.90626508,0.00116092
398.01747024,0.00176964
398.12868169,0.00116012
398.23989944,0.00176518
398.35112347,0.00116001
398.46235380,0.00181700
398.57359041,0.00138158
398.68483331,0.00046494
398.79608249,0.00249773
398.90733794,0.00181900
399.01859967,0.00113276
399.12986768,0.00185656
399.24114196,0.00110372
399.35242250,0.00182262
399.46370932,0.00115859
399.57500239,0.00176238
399.68630173,0.00110800
399.79760733,0.00179838
399.90891918,0.00111460
400.02023729,0.00206914
400.13156164,-0.00025733
400.24289225,0.00319257
400.35422910,0.00112997
400.46557220,0.00180341
400.57692154,0.00111349
400.68827711,0.00183132
400.79963893,0.00110389
400.91100697,0.00188724
401.02238125,0.00115646
401.13376176,0.00184693
401.24514849,0.00118497
401.35654145,0.00181830
401.46794063,0.00136336
401.57934602,0.00047035
401.69075764,0.00245586
401.80217546,0.00186077
401.91359950,0.00113035
402.02502975,0.00187356
402.13646620,0.00114091
402.24790886,0.00182337
402.35935771,0.00116619
402.47081277,0.00183054
402.58227402,0.00109764
402.69374147,0.00184056
402.80521511,0.00115808
402.91669493,0.00204267
403.02818095,-0.00022350
403.13967314,0.00318689
403.25117152,0.00117441
403.36267608,0.00185681
403.47418681,0.00116810
403.58570372,0.00185125
403.69722679,0.00114441
