Type: excitation
Name: Hg(murcury) arc lamp
wavelength, intensity:
423.64425637,0.04324203
423.75684378,0.04420042
423.86943691,0.04363237
423.98203577,0.04472842
424.09464034,0.04423247
424.20725062,0.04519258
424.31986661,0.04499894
424.43248831,0.04596699
424.54511572,0.04520613
424.65774883,0.04638018
424.77038764,0.04591576
424.88303215,0.04677301
424.99568235,0.04644365
425.10833825,0.04741124
425.22099984,0.04687992
425.33366712,0.04795011
425.44634008,0.04755752
425.55901873,0.04854740
425.67170306,0.04809572
425.78439306,0.04922117
425.89708874,0.04865694
426.00979010,0.04974223
426.12249712,0.04926407
426.23520982,0.05024264
426.34792818,0.04999294
426.46065220,0.05088116
426.57338188,0.05061208
426.68611722,0.05163088
426.79885822,0.05131307
426.91160487,0.05233566
427.02435717,0.05206213
427.13711512,0.05308349
427.24987872,0.05290745
427.36264796,0.05406274
427.47542284,0.05370868
427.58820336,0.05476803
427.70098951,0.05462058
427.81378130,0.05575455
427.92657871,0.05572523
428.03938176,0.05696853
428.15219043,0.05698481
428.26500473,0.05822355
428.37782464,0.05828587
428.49065017,0.05936717
428.60348132,0.05969016
428.71631809,0.06104641
428.82916046,0.06111384
428.94200844,0.06263506
429.05486203,0.06283694
429.16772122,0.06452030
429.28058601,0.06471778
429.39345640,0.06651638
429.50633238,0.06697810
429.61921396,0.06890607
429.73210113,0.06931720
429.84499389,0.07124206
429.95789223,0.07190348
430.07079616,0.07409239
430.18370567,0.07502932
430.29662075,0.07700339
430.40954141,0.07767100
430.52246765,0.07985108
430.63539945,0.08028315
430.74833682,0.08264331
430.86127976,0.08440528
430.97422826,0.08419614
431.08718233,0.08569587
431.20014195,0.08557615
431.31310712,0.08666895
431.42607785,0.08662964
431.53905413,0.08766785
431.65203596,0.08751331
431.76502333,0.08877770
431.87801625,0.08851693
431.99101471,0.08968086
432.10401870,0.08987776
432.21702824,0.09108426
432.33004330,0.09122295
432.44306390,0.09281473
432.55609002,0.09305587
432.66912167,0.09511321
432.78215884,0.09558467
432.89520153,0.09781973
433.00824974,0.09886851
433.12130347,0.10149567
433.23436271,0.10301543
433.34742746,0.10611157
433.46049772,0.10844911
433.57357348,0.11226919
433.68665475,0.11515151
433.79974152,0.11959639
433.91283379,0.12286958
434.02593155,0.12789414
434.13903480,0.13306971
434.25214355,0.14032429
434.36525778,0.14746928
434.47837750,0.15649944
434.59150270,0.16584007
434.70463339,0.17853088
434.81776955,0.19228616
434.93091118,0.21079555
435.04405829,0.23308708
435.15721087,0.26307825
435.27036892,0.29970410
435.38353244,0.34465088
435.49670141,0.38473550
435.60987585,0.40027230
435.72305575,0.40026052
435.83624110,0.41852252
435.94943190,0.44253538
436.06262816,0.46361227
436.17582986,0.48814160
436.28903701,0.51902543
436.40224960,0.54159734
